OKRSEK,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,batch
553549-2,105,65,65,65,12
578444-10,669,414,414,412,12
592005-25,465,331,331,330,12
586722-9,888,470,470,459,12
574597-1,158,109,109,106,12
584223-2,1007,560,560,557,12
530344-2,118,88,88,87,12
551198-3023,949,559,559,557,12
593737-2,69,46,46,46,12
533114-2,721,394,394,394,12
511382-37,531,307,307,302,12
567892-1012,809,498,498,495,12
536326-3,794,516,516,515,12
545414-1,659,459,458,457,12
547034-11054,1046,780,780,776,12
523453-1,184,126,126,126,12
547875-1,201,132,132,128,12
532053-30,1042,556,555,550,12
500496-46,809,545,544,537,12
565415-2,149,115,115,112,12
546003-3062,740,531,530,530,12
546135-11009,827,444,444,444,12
585599-13,886,629,629,621,12
551058-29016,886,617,617,612,12
566217-3,52,41,41,39,12
595209-2,461,312,312,311,12
556378-1,603,348,348,345,12
539031-1,640,450,449,449,12
547107-12032,733,485,485,483,12
595411-7,717,523,522,522,12
556904-25,940,601,600,594,12
572799-1,168,112,112,111,12
553069-5,1101,670,669,667,12
549649-1,1027,653,652,648,12
578096-1,731,432,431,430,12
578673-1,539,351,351,348,12
578347-5,717,509,509,508,12
561134-1,754,379,378,376,12
567442-18,956,246,246,245,12
500143-5001,467,322,322,319,12
539911-7,828,496,496,495,12
546461-1,487,289,289,289,12
551082-1007,838,565,565,563,12
534773-1,364,188,187,187,12
566616-5,660,369,369,364,12
544370-1,1431,960,960,955,12
568651-1,808,491,491,490,12
565709-2,1267,509,509,509,12
598861-1,212,132,132,131,12
500224-10029,585,378,378,377,12
594253-1,139,90,90,90,12
545911-8023,783,502,502,499,12
557463-1,322,180,180,179,12
562971-23,951,511,511,509,12
590819-1,97,63,63,63,12
533017-2,1215,768,767,753,12
567027-23,851,389,389,389,12
534790-2,110,57,56,56,12
538833-2,638,490,490,487,12
500178-6064,585,450,449,444,12
590860-1,364,263,263,263,12
546500-4,130,97,97,96,12
563960-1,799,479,479,479,12
563552-1,785,413,413,409,12
565121-1,1029,478,476,474,12
589691-1,374,262,262,258,12
598143-5,1214,795,795,793,12
577201-1,155,123,123,123,12
591416-1,135,101,101,101,12
555321-49,1381,831,831,830,12
551279-26005,1036,691,690,688,12
569917-1,1613,1112,1110,1106,12
555088-37,599,413,413,411,12
549240-14,644,362,362,360,12
547361-14006,633,429,429,429,12
535419-38,626,414,414,411,12
539694-13049,929,614,614,610,12
530751-1,250,172,172,172,12
577057-1,458,318,318,317,12
598062-2,1301,815,815,815,12
588326-1,424,286,286,284,12
525227-1,256,133,133,130,12
594725-1,298,186,186,186,12
556734-2,79,50,50,49,12
586846-9,807,559,559,557,12
567892-1029,1138,770,769,766,12
546224-15056,485,325,325,324,12
569569-5,1414,1083,1081,1071,12
544400-1,385,253,252,252,12
569488-1,172,117,117,115,12
540544-2,155,104,104,103,12
596272-1,122,86,86,86,12
572349-1,707,524,524,522,12
545058-24,1351,372,372,372,12
561240-1,59,45,45,44,12
578533-1,184,120,120,120,12
560553-1,43,34,34,34,12
591611-1,700,502,502,501,12
599565-2,676,361,361,360,12
560162-2,1166,580,580,574,12
569810-6,699,449,449,447,12
581917-4,882,583,582,579,12
592889-18,775,513,513,512,12
535087-5,1119,694,693,691,12
500089-2009,805,554,554,549,12
556891-1004,1047,723,720,719,12
540935-2,101,79,79,79,12
531804-1,151,117,117,116,12
532983-3,306,221,221,219,12
591301-1,619,394,394,392,12
541630-1,1048,674,674,669,12
547280-2,745,468,468,465,12
586021-22,686,414,411,411,12
541231-4,637,412,412,410,12
558869-2,585,273,271,271,12
546003-3049,415,255,255,254,12
533955-17,780,468,468,467,12
582263-1,189,134,134,134,12
533700-2,507,353,353,351,12
551031-20042,839,528,528,527,12
599701-12,179,113,113,111,12
593095-1,214,120,120,118,12
578924-1,54,40,40,40,12
575500-2,1370,717,715,712,12
546801-2,898,518,518,518,12
538914-1,1026,630,630,630,12
560286-18,993,511,511,511,12
554014-2,1431,897,897,896,12
588024-2,678,468,468,466,12
547646-1,990,679,679,671,12
555398-3,841,522,521,517,12
578843-2,91,68,68,67,12
534668-1,435,253,253,250,12
584878-1,705,376,376,375,12
555428-9,1019,612,598,592,12
562335-6,970,669,669,667,12
561495-3,1056,696,694,691,12
554529-4,835,472,472,471,12
551244-19014,712,539,539,534,12
539155-1,606,404,403,403,12
568678-2,534,356,356,353,12
579645-3,296,181,181,173,12
585548-1,543,381,379,379,12
586706-2,902,563,563,561,14
500119-4079,513,384,384,377,12
529451-6,267,175,175,174,12
584622-2,926,519,519,517,12
546135-11010,712,393,393,391,12
588971-1,491,338,338,336,12
580228-1,172,131,131,130,12
579564-1,557,363,363,356,12
583120-7,660,438,438,432,12
574252-3,226,154,154,151,12
572136-1,161,64,64,63,12
582841-1,913,717,717,716,12
541281-8,991,678,678,675,12
538655-1,655,475,474,472,12
554511-1,782,501,501,497,12
565598-1,225,152,152,151,12
534790-1,855,509,509,507,12
556904-58,1065,721,718,716,12
557072-5003,533,315,315,314,12
540234-1,541,302,302,299,12
563510-15,801,504,504,499,12
554499-12,461,256,256,249,12
567027-30,995,471,471,468,12
581313-1,203,147,147,146,12
583251-6,1078,749,749,744,12
532011-4,156,108,108,108,12
500208-8108,427,294,294,293,12
500496-9,716,456,456,455,12
545252-3,1147,740,739,735,12
555321-42,1116,772,771,769,20
580295-1,391,258,257,255,12
540285-1,326,219,219,219,12
566217-1,316,187,187,187,12
599069-1,504,245,245,244,12
500119-4016,726,457,457,456,12
545911-8010,926,468,468,465,12
596205-1,631,462,462,458,12
577693-3,123,89,89,88,12
593711-9,790,461,461,458,12
500143-5044,1125,846,846,840,12
576794-1,111,91,91,90,12
584223-3,892,468,467,465,12
586846-10,832,605,605,604,12
500496-84,623,474,473,468,12
549240-20,1239,719,719,712,12
562882-11,1095,570,570,565,12
532053-46,914,437,437,433,12
593761-1,65,48,47,47,12
535435-1,296,189,189,189,12
555771-10,856,560,560,557,12
546224-15054,665,433,428,425,12
564613-1,338,185,185,184,12
530883-9,770,423,423,422,12
539953-2,865,535,535,533,12
538094-3,1033,351,351,351,12
533157-2,90,53,53,52,12
562335-19,524,376,375,374,12
585068-58,675,417,417,415,12
593681-1,972,632,631,625,12
552666-1,850,579,579,574,12
596019-1,427,286,286,284,12
569810-17,930,698,698,695,12
586480-1,1107,687,687,678,12
572829-1,327,178,178,177,12
547417-18005,1031,675,675,673,12
544442-2,339,240,240,237,12
569569-2,1087,618,618,613,12
545058-10,613,366,363,363,12
559008-4,742,401,401,400,12
548332-1,855,572,572,568,12
593036-1,389,254,254,254,12
531057-19,217,150,150,150,12
506753-5,515,396,396,393,12
553671-3,841,533,533,532,12
568651-2,82,66,66,65,12
511382-25,455,292,292,292,12
554537-18002,1021,519,519,516,12
500119-4063,700,538,538,533,12
587028-1,832,497,497,496,12
549975-1,173,94,94,94,12
584495-1,1048,748,748,746,12
550973-23006,602,355,355,355,12
577146-1,486,333,333,331,12
542504-1,122,84,84,82,12
547433-1,577,428,428,428,12
553760-1,348,238,238,234,12
571831-1,798,507,507,504,12
598003-47,764,478,478,478,12
512231-1,1049,560,559,551,12
599727-1,365,285,285,285,12
532924-1,594,371,371,369,12
535168-2,108,73,73,72,12
551091-22001,782,516,516,513,12
587591-1,674,481,481,479,12
553131-7,776,563,563,561,12
572926-2,1386,957,957,949,12
562971-22,863,500,499,496,12
598917-7,1048,679,679,679,12
571385-6,701,491,491,489,12
555088-64,698,302,302,301,12
547379-29001,916,706,706,702,12
559199-9001,640,399,399,399,12
530166-1,584,379,379,377,12
586846-42,558,401,401,397,12
582310-1,498,318,318,316,12
568147-2,98,53,53,52,12
533980-1,341,223,223,223,12
548456-3,59,44,44,42,12
536661-1,430,318,318,316,12
563129-5,1108,575,575,569,12
556866-1,629,405,404,403,12
551287-14011,811,513,513,511,12
575089-1,537,358,358,358,12
547361-14020,1189,835,835,832,12
553395-1,151,88,88,88,12
551112-17007,934,678,677,668,12
597210-1,930,521,521,516,12
596876-1,545,401,401,401,12
546135-11011,716,446,446,444,12
599565-18,863,656,655,651,12
555703-1,437,282,282,281,12
589624-4,147,87,87,86,12
588521-1,345,223,223,223,12
563552-3,570,260,260,256,12
578843-1,113,83,83,82,12
573094-4,510,350,350,346,12
546038-2,122,81,81,81,12
566985-12,712,428,428,425,12
539694-13004,731,482,482,481,12
563994-1,416,241,241,241,12
568554-1,979,694,694,688,12
537969-1,680,478,478,478,12
577731-11,839,476,476,475,12
598810-1,537,237,237,237,12
585751-2,1048,626,625,625,12
595454-1,562,389,389,387,12
542466-1,440,302,302,302,12
540315-2,61,41,41,41,12
586790-1,870,571,571,567,12
549100-1,119,90,90,87,12
578223-1,60,41,41,41,12
550094-3,946,630,630,628,12
552569-1,1732,1121,1121,1112,12
532975-1,419,249,249,248,12
566616-6,418,225,225,224,12
584801-1,792,491,491,488,12
552666-2,596,353,353,353,12
551716-1,910,540,540,537,12
595047-1,696,452,452,446,12
535605-1,559,358,357,355,12
537713-1,1039,671,671,669,12
557072-5015,699,445,445,441,12
573868-12,769,486,486,485,12
557676-2,1626,1019,1019,1005,12
584622-3,942,594,594,591,12
561860-14,758,522,522,518,12
562777-6,966,536,536,531,12
545881-8,411,216,216,213,12
565318-4,94,63,63,62,12
593486-1,149,101,101,100,12
568651-3,140,76,76,76,12
542415-5,33,27,27,27,12
552046-18,612,354,354,351,12
546224-15044,817,482,482,479,12
565962-1,657,430,430,429,12
567442-15,812,529,526,526,12
585343-1,721,518,515,509,12
533181-1,444,264,264,264,12
546071-1,332,201,201,201,12
567426-1,415,225,225,224,12
589659-1,1278,794,794,792,12
549240-19,808,523,523,520,12
576859-4,937,629,629,625,12
586021-8,848,475,475,469,12
566551-7,279,149,149,149,12
535168-1,414,240,240,240,12
569810-34,1030,697,697,691,12
538426-1,1039,764,763,758,12
580121-4,207,119,119,118,12
554642-11,700,410,410,405,12
500143-5062,1259,951,951,944,12
533670-1,708,507,507,507,12
530883-8,614,406,406,406,12
595772-1,725,478,478,477,12
501751-3,223,145,145,145,12
584274-1,375,287,286,283,12
505366-6,91,52,52,52,12
571326-1,98,51,51,51,12
537764-3,822,559,559,555,12
540081-1,238,168,168,168,12
568805-1,224,169,169,169,12
551031-20026,902,471,468,468,12
566624-4,40,19,19,19,12
592862-1,1352,893,893,890,12
550167-1,1035,659,659,656,12
593168-1,583,359,359,358,12
547034-11061,1244,903,903,896,12
576026-1,369,215,215,214,12
545465-1,1055,593,593,588,12
553972-1,226,150,150,150,12
505781-1,580,376,376,373,12
598003-50,1045,534,526,522,12
507270-9,800,599,599,596,12
589896-1,667,438,438,434,12
569194-1,132,81,81,80,12
547018-1,476,312,312,312,12
532410-1,309,205,205,205,12
571202-1,529,370,370,367,12
546135-11038,1021,528,525,524,12
557366-2,114,97,97,97,12
566985-1,900,519,519,516,12
582531-1,258,163,163,160,12
570036-1,599,411,411,410,12
581917-2,819,581,580,565,12
573949-1,52,31,31,31,12
580040-1,452,319,319,317,12
572926-6,1227,829,829,825,12
577685-1,330,248,248,248,12
598020-1,296,184,184,183,12
586846-12,801,573,573,570,12
529303-20,99,86,86,86,12
546461-3,82,58,58,57,12
500224-10028,643,426,426,421,12
591831-1,519,340,340,339,12
531634-1,631,450,449,446,12
562971-7,888,461,461,461,12
576573-1,371,213,213,212,12
529796-2,114,84,84,81,12
565229-1,745,458,458,455,12
533165-19,727,415,415,413,12
536041-1,1125,781,781,778,12
547492-5,1149,835,835,832,12
598941-1,1516,893,893,889,12
547441-4,68,54,54,54,12
598933-7,1073,726,726,723,12
568481-1,759,570,570,567,12
582557-1,210,143,143,143,12
513750-4,497,290,290,290,12
592889-12,984,684,684,680,12
500119-4005,537,323,323,316,12
576778-1,714,512,512,509,12
552046-10,590,410,410,408,12
537985-1,581,383,383,383,12
585068-13,727,477,477,475,12
547107-12012,1030,712,712,706,12
572047-1,48,36,36,35,12
578843-3,114,97,97,94,12
552054-4,754,444,444,444,12
547115-54001,838,596,595,592,12
500089-2014,612,410,410,409,12
546208-4018,549,351,351,349,12
553344-1,160,108,108,108,12
588709-1,591,346,346,345,12
577464-1,227,167,167,167,12
567787-1,1112,644,644,637,12
537781-1,753,469,469,469,12
571440-1,651,414,414,413,12
500208-8005,506,319,319,318,12
546291-2,47,41,41,41,12
535419-26,673,401,401,397,12
500224-10013,661,443,443,440,12
587419-1,50,39,39,39,12
500119-4036,890,650,650,647,12
585998-1,994,645,645,643,12
562335-53,922,317,317,316,12
545970-1049,583,351,351,349,12
555126-2014,696,414,414,412,12
575178-2,91,63,63,61,12
539333-5,147,82,82,80,12
592692-1,1345,909,901,895,12
546003-3031,409,240,240,240,12
545911-8024,497,296,296,295,12
541630-14,853,445,445,444,12
565547-1,86,62,62,62,12
550973-23020,636,396,396,395,12
537683-15,913,631,630,630,12
536385-9,757,388,388,387,12
510297-1,547,330,330,329,12
550612-1,44,43,43,43,12
574716-1007,540,345,344,338,12
530301-1,412,258,258,256,12
551007-13017,1048,664,664,658,12
561380-22,834,280,279,276,12
542989-2,969,590,590,587,12
552241-1,667,425,425,423,12
551279-26003,913,616,616,613,12
571491-2,476,327,327,327,12
550361-1,912,545,545,544,12
598810-22,744,454,454,452,12
590410-1,280,184,184,184,12
511382-31,632,399,399,393,12
542431-1,260,136,136,136,12
567639-6,1017,506,506,503,12
531138-1,904,615,613,609,12
534315-1,235,149,149,149,12
569089-1,560,369,369,366,12
567027-46,880,384,384,384,12
579025-21,584,440,440,438,12
546224-15045,773,468,468,466,12
556637-4,99,44,44,43,12
500186-7006,712,461,461,458,12
560898-2,72,42,42,42,12
513199-1,457,285,285,281,12
546135-11024,760,454,454,452,12
595578-1,288,214,214,212,12
505269-3,285,199,199,198,12
584959-1,868,506,506,503,12
586978-1,389,262,262,261,12
547387-15016,1086,788,788,780,12
578177-1,72,38,38,36,12
569887-3,56,45,45,45,12
590266-13,1159,825,825,823,12
530573-2,470,316,316,315,12
571164-20,533,318,318,316,12
541354-3,684,456,453,450,12
513211-1,439,298,298,293,12
585599-10,1087,758,758,757,12
562335-55,184,112,112,110,12
549428-2,105,84,84,84,12
540722-1,208,159,158,157,12
500143-5040,495,256,256,256,12
503444-10,392,253,253,251,12
567787-2,869,551,550,549,12
592447-1,603,439,439,439,12
559008-3,477,323,323,321,12
539911-26,614,317,317,315,12
568210-2,1145,689,689,686,12
590185-2,381,244,244,243,12
553131-3,1018,658,658,649,12
531278-1,163,113,113,111,12
577197-5,369,247,247,243,12
597937-1,813,470,470,468,12
598003-55,663,466,466,466,12
539694-13053,625,456,456,451,12
597601-1,645,421,420,419,12
574481-1,231,159,158,157,12
500097-3031,920,629,629,625,12
561967-1,469,335,335,334,12
593044-1,796,519,519,512,12
566586-3,62,37,37,37,12
500496-52,970,577,577,572,12
542199-1,480,337,337,336,12
547115-54002,781,604,603,603,12
572080-2,429,297,297,296,12
569810-49,814,556,556,554,13
554537-18003,535,296,296,296,13
598917-53,744,355,355,352,13
569810-71,879,540,540,539,13
500224-10047,721,499,499,493,13
555321-10,535,358,358,356,13
563099-4,1079,576,576,575,13
599808-3,783,485,483,480,13
578380-2,118,84,84,83,13
572365-1,327,246,246,244,13
565709-5,1053,498,496,494,13
589896-5,115,68,68,67,13
594628-1,380,258,258,257,13
554961-13,609,426,426,424,13
535257-1,693,419,419,416,13
578681-1,260,187,187,186,13
545163-2,977,675,675,671,13
532819-21,87,52,52,51,13
531189-1,1116,558,558,555,13
554014-3,477,308,308,307,13
529745-1,261,176,176,176,13
500097-3014,1084,711,711,704,13
568571-1,141,91,91,90,13
545571-2,669,453,453,452,13
572659-6,811,557,557,555,13
569569-3,779,457,457,455,13
573663-2,59,44,44,43,13
561568-1,157,122,122,122,13
592064-2,894,653,652,651,13
595110-1,245,166,166,165,13
557153-7,919,578,578,572,13
545970-1008,538,360,360,357,13
505188-5,1318,824,822,818,13
545252-2,854,635,635,629,13
599247-2,1243,773,773,769,13
531057-2,865,551,551,550,13
534749-1,519,306,306,306,13
550281-1,365,276,276,276,13
559172-1,588,299,299,299,13
581283-23,769,476,476,472,13
535419-24,735,432,432,427,13
549231-1,1100,678,678,678,13
562335-25,543,370,370,369,13
540943-1,207,148,148,148,13
567027-44,860,502,499,493,13
546364-1,404,263,263,262,13
573434-1,692,482,482,480,13
590266-29,571,377,377,375,13
547646-2,889,594,594,592,13
544302-2,325,211,211,211,13
500208-8060,711,493,492,486,13
546046-19027,668,386,386,386,13
559679-2,1199,806,806,803,13
596230-13,142,114,114,110,13
555321-50,1173,772,772,770,13
546003-3036,753,437,437,433,13
544256-50,371,261,261,260,13
545911-8021,451,266,266,263,13
545201-7,752,455,454,451,13
534129-1,633,407,407,406,13
544787-1,1473,936,935,927,13
599611-1,149,106,106,106,13
546224-15070,511,350,350,349,13
575640-1,792,496,496,494,13
500089-2030,752,438,438,437,13
590754-6,177,112,112,110,13
539961-5,174,94,94,90,13
555771-14,992,698,698,686,13
551058-29014,867,574,571,571,13
580970-1,467,329,329,327,13
572888-1,147,89,89,88,13
538370-1,538,407,407,405,13
552739-2,924,538,538,538,13
596817-1,385,280,280,279,13
564109-1,788,475,475,470,13
581801-1,411,286,286,284,13
560286-11,1018,498,498,497,13
540366-1,312,162,162,162,13
577235-2,259,184,184,184,13
559628-1,1113,685,685,682,13
592005-23,677,499,499,497,13
548456-1,571,349,349,346,13
559300-5,851,436,436,432,13
546135-11087,771,435,435,435,13
551244-19003,840,474,474,473,13
591301-2,555,383,383,383,13
596914-1,375,270,270,270,13
557170-1,344,213,213,213,13
533955-13,699,498,498,496,13
550361-2,642,407,407,404,13
599069-4,792,401,401,400,13
537501-5,1503,785,785,781,13
555321-2,696,346,346,345,13
570931-2,333,237,237,237,13
580279-1,832,596,595,595,13
595209-11,868,590,590,589,13
549240-9,831,539,538,537,13
536148-1,1074,553,553,552,13
566454-2,172,97,97,97,13
594466-1,284,172,172,170,13
563960-2,893,579,579,575,13
570044-4,58,47,47,46,38
569542-1,353,274,274,273,13
541079-1,1308,659,659,654,13
539911-20,607,350,350,348,13
500119-4099,655,452,452,450,13
556904-63,868,579,579,573,13
586846-15,880,607,607,604,13
598003-7,1213,581,581,575,13
531855-1,903,529,528,517,13
599930-2,817,407,407,401,13
552046-9,990,663,663,658,13
500496-27,672,419,419,418,13
554138-1,936,618,618,616,13
561380-21,1022,379,379,378,13
554961-30,1000,609,609,600,13
554499-9,824,408,408,408,13
537004-1,915,675,675,669,13
554286-5004,1018,565,565,563,13
552046-21,855,499,499,496,13
540447-1,375,253,253,253,13
594679-1,636,392,392,389,13
599948-4,707,515,503,500,13
533149-1,638,411,411,408,13
576271-9,79,59,59,59,13
584291-18,945,590,590,588,13
567752-2,771,458,458,452,13
538931-22003,1051,785,785,784,13
598810-6,678,450,450,448,13
583961-1,423,308,308,305,13
545571-1,1347,868,867,861,13
556335-1,304,185,185,185,13
598003-39,667,345,344,344,13
588296-9,961,614,614,608,13
500143-5036,708,571,571,565,13
573868-16,711,455,455,452,13
579203-1,1080,461,459,453,13
523640-1,452,313,313,313,13
578860-1,105,69,69,68,13
580686-1,755,566,566,565,13
547361-14002,769,576,576,573,13
575313-1,331,215,215,212,13
571393-9,538,381,380,376,13
517321-1,190,122,122,120,13
538132-3,900,679,679,676,13
541354-10,835,487,487,484,13
589705-2,73,52,52,52,13
571164-5,575,388,386,385,13
556904-79,1045,671,671,671,13
534676-15,770,526,525,517,13
568350-1,1304,801,801,792,13
564885-1,339,253,253,253,13
500119-4073,682,436,436,433,13
567868-1,936,521,521,520,13
566241-1,431,202,202,201,13
561134-4,871,503,503,501,13
539333-1,1234,833,833,830,13
500496-41,910,536,536,536,13
550973-23042,554,442,437,435,13
596230-11,184,139,139,138,13
560383-2,944,496,496,496,13
573990-5,812,385,385,384,13
555941-1,247,142,142,142,13
530689-1,464,318,318,317,13
565555-7,624,409,409,402,13
558885-3,755,516,516,516,13
547174-17004,1088,688,688,680,13
567027-17,838,418,418,412,13
553018-1,443,307,307,303,13
550671-2,933,481,481,480,13
563111-1,210,116,116,114,13
546135-11093,773,466,466,466,13
544256-69,741,518,517,514,13
592889-6,837,494,494,494,13
546224-15032,665,387,387,384,13
576964-7,721,474,474,472,13
560715-2,756,435,435,435,13
566357-1,293,181,181,179,13
546003-3054,346,234,234,234,13
595241-1,152,103,103,103,13
539694-13030,607,378,378,372,13
578347-1,1377,958,958,953,13
561860-12,624,347,347,346,13
575551-1,465,303,303,299,13
