KODZASTUP,N_OKRSEK,KRAJ,MANDATY,NAZEVZAST,OKRES,POCOBYV,N_STRANA,type
550787,27,3100,21,Strakonice,3106,22888,14,rt
550817,2,3100,11,Bělčice,3106,996,3,rt
550850,11,3100,15,Blatná,3106,6634,9,rt
550906,2,3100,7,Cehnice,3106,489,3,rt
550922,2,3100,9,Čejetice,3106,932,4,rt
550957,3,3100,11,Čestice,3106,885,5,rt
550973,70,6200,45,Brno-střed,6202,82660,12,rt
550981,2,3100,7,Doubravice,3106,276,2,rt
550990,25,6200,25,Brno-Žabovřesky,6202,19313,9,rt
551007,18,6200,30,Brno-Královo Pole,6202,23350,10,rt
551023,3,3100,9,Drážov,3106,242,2,rt
551031,45,6200,35,Brno-sever,6202,42779,13,rt
551040,3,3100,9,Dřešín,3106,322,2,rt
551058,19,6200,29,Brno-Židenice,6202,19439,10,rt
551066,7,6200,21,Brno-Černovice,6202,6866,8,rt
551074,9,6200,19,Brno-jih,6202,7560,9,rt
551082,13,6200,21,Brno-Bohunice,6202,12835,7,rt
551091,12,6200,21,Brno-Starý Lískovec,6202,12522,8,rt
551104,2,3100,7,Hoslovice,3106,164,5,rt
551112,9,6200,19,Brno-Nový Lískovec,6202,10000,9,rt
551147,11,6200,21,Brno-Kohoutovice,6202,12213,11,rt
551155,2,3100,7,Chrášťovice,3106,263,10,rt
551171,4,6200,15,Brno-Jundrov,6202,4121,7,rt
551180,4,3100,9,Kadov,3106,368,6,rt
551198,24,6200,27,Brno-Bystrc,6202,23809,12,rt
551228,6,6200,17,Brno-Komín,6202,7370,8,rt
551236,4,6200,15,Brno-Medlánky,6202,5327,7,rt
551244,14,6200,23,Brno-Řečkovice a Mokrá Hora,6202,14282,8,rt
551252,4,6200,15,Brno-Maloměřice a Obřany,6202,5364,8,rt
551279,10,6200,21,Brno-Vinohrady,6202,12207,10,rt
551287,19,6200,29,Brno-Líšeň,6202,25407,9,rt
551295,8,6200,21,Brno-Slatina,6202,8966,11,rt
551309,5,6200,17,Brno-Tuřany,6202,5233,7,rt
551317,3,6200,15,Brno-Chrlice,6202,3214,5,rt
551325,2,6200,11,Brno-Bosonohy,6202,2402,5,rt
551333,3,3100,9,Libějovice,3106,460,2,rt
551350,2,3100,7,Lnáře,3106,708,2,rt
551368,4,6200,11,Brno-Žebětín,6202,4516,5,rt
551376,2,6200,7,Brno-Ivanovice,6202,1713,5,rt
551627,2,3100,7,Předmíř,3106,335,7,rt
551643,2,3100,9,Přešťovice,3106,446,2,rt
551660,4,3100,9,Radomyšl,3106,1346,3,rt
551678,3,3100,13,Radošovice,3106,664,5,rt
551716,2,3100,11,Sedlice,3106,1254,3,rt
551775,2,3100,7,Strašice,3106,182,10,rt
551791,4,3100,11,Střelské Hoštice,3106,876,4,rt
551856,3,3100,9,Štěkeň,3106,849,3,rt
551953,11,3100,21,Vodňany,3106,6876,8,rt
551961,2,3100,11,Volenice,3106,550,6,rt
551970,5,3100,15,Volyně,3106,3044,6,rt
552046,41,3100,27,Tábor,3107,34467,12,rt
552054,7,3100,15,Bechyně,3107,5125,5,rt
552372,4,7100,15,Medlov,7102,1576,2,rt
552461,3,3100,15,Chotoviny,3107,1766,4,rt
552470,2,3100,9,Choustník,3107,506,12,rt
552496,3,3100,15,Chýnov,3107,2471,3,rt
552534,5,3100,15,Jistebnice,3107,2010,7,rt
552666,2,3100,11,Malšice,3107,1805,6,rt
552704,3,3100,15,Mladá Vožice,3107,2690,2,rt
552739,4,8100,15,Horní Suchá,8103,4464,4,rt
552801,5,3100,15,Opařany,3107,1427,4,rt
552828,4,3100,15,Planá nad Lužnicí,3107,4041,2,rt
553069,8,3100,21,Sezimovo Ústí,3107,7233,5,rt
553077,3,3100,9,Skalice,3107,467,4,rt
553085,2,3100,9,Skopytce,3107,163,13,rt
553131,9,3100,21,Soběslav,3107,6990,8,rt
553239,2,3100,15,Tučapy,3107,783,4,rt
553271,7,3100,21,Veselí nad Lužnicí,3107,6397,9,rt
553301,2,7100,7,Hradec-Nová Ves,7101,400,4,rt
553417,2,3100,15,Želeč,3107,946,2,rt
553425,12,3200,21,Domažlice,3201,11233,9,rt
553441,2,3200,15,Bělá nad Radbuzou,3201,1739,3,rt
553450,5,3200,11,Blížejov,3201,1496,2,rt
553531,2,3200,7,Černíkov,3202,341,8,rt
553549,3,3200,11,Česká Kubice,3201,971,4,rt
553654,6,3200,15,Holýšov,3201,5036,7,rt
553671,7,3200,15,Horšovský Týn,3201,4986,7,rt
553689,2,3200,13,Hostouň,3201,1338,4,rt
553697,2,4200,15,Trmice,4207,3339,8,rt
553786,10,3200,15,Kdyně,3201,5218,5,rt
553913,2,3200,15,Meclov,3201,1169,2,rt
553948,2,3200,11,Milavče,3201,609,2,rt
554014,3,8100,15,Návsí,8102,3886,9,rt
554111,2,3200,15,Poběžovice,3201,1562,4,rt
554227,6,8100,15,Vítkovice,8106,7705,11,rt
554235,3,8100,15,Stará Bělá,8106,4097,5,rt
554260,3,3200,7,Srbice,3201,390,10,rt
554286,9,8100,15,Mariánské Hory a Hulváky,8106,11858,9,rt
554294,5,3200,15,Staňkov,3201,3338,4,rt
554308,2,8100,15,Petřkovice,8106,3161,6,rt
554430,2,8100,15,Michálkovice,8106,3394,7,rt
554481,32,4100,30,Cheb,4101,32171,13,rt
554499,14,4100,23,Aš,4101,13245,7,rt
554529,6,4100,11,Františkovy Lázně,4101,5501,7,rt
554537,6,8100,21,Radvanice a Bartovice,8106,6297,8,rt
554553,3,4100,15,Hranice,4101,2098,4,rt
554561,2,8100,15,Krásné Pole,8106,2680,5,rt
554588,4,8100,15,Polanka nad Odrou,8106,4991,6,rt
554634,2,4100,9,Luby,4101,2128,2,rt
554642,17,4100,21,Mariánské Lázně,4101,12970,10,rt
554669,4,8100,15,Hrabová,8106,3777,8,rt
554685,3,8100,17,Svinov,8106,4354,7,rt
554782,1116,1100,65,Praha hl.m.,1100,1294513,29,rt
554791,184,3200,47,Plzeň,3203,170936,16,rt
554804,97,4200,37,Ústí nad Labem,4207,93040,15,rt
554821,299,8100,55,Ostrava,8106,290450,15,rt
554901,2,7100,9,Křelov-Břuchotín,7102,1711,2,rt
554928,4,8100,17,Vendryně,8102,4473,4,rt
554961,50,4100,35,Karlovy Vary,4102,48776,15,rt
555088,79,8100,43,Havířov,8103,72382,13,rt
555096,5,5300,15,Pardubice IV,5302,5166,9,rt
555100,6,5300,15,Pardubice VI,5302,5998,11,rt
555118,6,5300,15,Pardubice VII,5302,6107,6,rt
555126,19,5300,15,Pardubice II,5302,17026,10,rt
555134,92,5300,39,Pardubice,5302,90335,15,rt
555215,3,4100,15,Jáchymov,4102,2549,5,rt
555223,2,4200,9,Velké Chvojno,4207,864,8,rt
555339,2,8100,9,Malé Hoštice,8105,1759,2,rt
555380,13,4100,15,Nejdek,4102,7791,10,rt
555398,4,4100,15,Nová Role,4102,4161,8,rt
555428,14,4100,21,Ostrov,4102,16865,9,rt
555533,2,4100,7,Sadov,4102,1272,3,rt
555584,2,4100,9,Stráž nad Ohří,4102,605,3,rt
555631,3,4100,15,Teplá,4101,2941,6,rt
555657,3,4100,15,Toužim,4102,3703,5,rt
555738,2,4100,7,Vojkovice,4102,626,2,rt
555762,2,4100,9,Žlutice,4102,2356,9,rt
555771,28,3200,27,Klatovy,3202,22288,10,rt
555797,3,3200,15,Běšiny,3202,820,2,rt
555801,2,3200,15,Bezděkov,3202,926,2,rt
555835,5,3200,9,Bolešiny,3202,774,2,rt
555894,2,3200,5,Budětice,3202,285,3,rt
555941,3,3200,9,Čachrov,3202,503,3,rt
556041,3,3200,15,Dešenice,3202,684,3,rt
556254,11,3200,17,Horažďovice,3202,5344,5,rt
556301,5,3200,15,Hrádek,3202,1391,4,rt
556335,5,3200,15,Chanovice,3202,712,8,rt
556386,2,3200,11,Chudenín,3202,616,7,rt
556394,2,3200,9,Janovice nad Úhlavou,3202,2227,3,rt
556467,8,3200,15,Kolinec,3202,1456,2,rt
556629,2,3200,9,Malý Bor,3202,512,2,rt
556637,6,3200,15,Měčín,3202,1153,2,rt
556718,5,3200,13,Mochtín,3202,1037,2,rt
556751,7,3200,15,Nalžovské Hory,3202,1163,2,rt
556831,6,3200,13,Nýrsko,3202,4930,5,rt
556882,2,5300,15,Rabštejnská Lhota,5301,783,2,rt
556891,7,5100,15,Liberec-Vratislavice nad Nisou,5103,8554,6,rt
556921,2,3200,9,Petrovice u Sušice,3202,623,11,rt
557005,5,3200,9,Předslav,3202,772,2,rt
557013,3,3200,9,Rabí,3202,497,5,rt
557030,2,2100,7,Skorkov,2107,623,2,rt
557064,15,5300,15,Pardubice III,5302,14611,11,rt
557072,18,5300,15,Pardubice V,5302,15250,12,rt
557153,11,3200,21,Sušice,3202,11146,10,rt
557366,4,3200,15,Velhartice,3202,829,4,rt
557382,3,3200,9,Velký Bor,3202,551,3,rt
557455,3,3200,9,Vrhaveč,3202,884,2,rt
557528,3,3200,13,Železná Ruda,3202,1630,4,rt
557536,4,3200,11,Žihobce,3202,572,5,rt
557587,8,3200,15,Blovice,3204,4170,7,rt
557650,5,3200,11,Čížkov,3204,651,22,rt
557676,5,3200,17,Dobřany,3204,6175,8,rt
557684,4,3200,9,Dolní Lukavice,3204,948,2,rt
557749,2,3200,7,Hradiště,3204,210,2,rt
557781,4,3200,15,Chlumčany,3204,2379,3,rt
557838,5,3200,15,Chotěšov,3204,2841,2,rt
557846,3,3200,9,Chválenice,3203,727,6,rt
557862,7,3200,15,Kasejovice,3204,1282,3,rt
557871,2,3200,7,Kbel,3204,305,8,rt
558061,5,3200,11,Mladý Smolivec,3204,703,6,rt
558109,3,3200,15,Nepomuk,3204,3696,7,rt
558125,7,3200,15,Neurazy,3204,872,3,rt
558184,2,3200,7,Oselce,3204,356,2,rt
558249,8,3200,15,Přeštice,3204,7113,7,rt
558303,5,3200,11,Řenče,3204,927,2,rt
558362,8,3200,15,Spálené Poříčí,3204,2760,6,rt
558371,5,3200,17,Starý Plzenec,3203,5050,8,rt
558389,4,3200,15,Stod,3204,3613,4,rt
558427,3,3200,15,Šťáhlavy,3203,2639,2,rt
558486,2,3200,9,Útušice,3204,690,2,rt
558591,2,3200,7,Zemětice,3204,289,10,rt
558630,3,3200,11,Žinkovy,3204,867,4,rt
558770,2,3200,9,Dobříč,3205,420,2,rt
558851,2,3200,15,Dýšina,3203,1844,2,rt
558869,2,3200,15,Heřmanova Huť,3205,1763,2,rt
558877,3,3200,11,Horní Bělá,3205,566,3,rt
558885,4,3200,21,Horní Bříza,3205,4237,4,rt
558915,4,3200,15,Hromnice,3205,1219,2,rt
559008,4,3200,15,Kaznějov,3205,3075,4,rt
559075,6,3200,15,Kralovice,3205,3497,6,rt
559211,2,3200,15,Město Touškov,3205,2176,6,rt
559300,9,3200,19,Nýřany,3205,7002,3,rt
559351,8,3200,15,Plasy,3205,2671,5,rt
559491,2,3200,19,Tlučná,3205,3269,2,rt
559521,5,3200,17,Třemošná,3205,4977,2,rt
559580,3,3200,19,Vejprnice,3205,4232,6,rt
559661,3,3200,15,Zbůch,3205,2370,5,rt
559679,2,3200,11,Zruč-Senec,3205,3252,4,rt
559695,2,3200,15,Žihle,3205,1330,3,rt
559717,12,3200,21,Rokycany,3206,14074,12,rt
559725,6,3200,15,Břasy,3206,2290,2,rt
559750,3,3200,9,Bušovice,3206,596,2,rt
559806,4,3200,7,Hlohovice,3206,320,3,rt
559822,3,3200,15,Hrádek,3206,2850,5,rt
559997,3,3200,15,Mirošov,3206,2234,6,rt
560006,2,3200,9,Mlečice,3206,313,2,rt
560162,3,3200,15,Strašice,3206,2534,4,rt
560260,5,3200,15,Zbiroh,3206,2487,6,rt
560286,19,4100,27,Sokolov,4103,23438,9,rt
560294,2,4100,15,Březová,4103,2734,2,rt
560359,5,4100,17,Habartov,4103,4868,5,rt
560367,4,4100,15,Horní Slavkov,4103,5475,7,rt
560383,11,4100,21,Chodov,4103,13547,6,rt
560472,8,4100,17,Kraslice,4103,6802,10,rt
560499,5,4100,17,Kynšperk nad Ohří,4103,4804,10,rt
560537,2,4100,15,Loket,4103,3062,11,rt
560570,4,4100,15,Nové Sedlo,4103,2590,7,rt
560588,2,4100,9,Oloví,4103,1664,6,rt
560600,3,4100,17,Rotava,4103,3008,9,rt
560715,14,3200,21,Tachov,3207,12706,6,rt
560758,3,3200,15,Bor,3207,4304,8,rt
560898,2,3200,7,Hošťka,3207,443,5,rt
560910,2,3200,15,Chodský Újezd,3207,774,3,rt
560928,3,3200,15,Kladruby,3207,1587,5,rt
560952,2,3200,15,Konstantinovy Lázně,3207,905,3,rt
561134,5,3200,15,Planá,3207,5411,6,rt
561151,4,3200,15,Přimda,3207,1582,3,rt
561215,6,3200,15,Stříbro,3207,7701,5,rt
561380,44,5100,25,Česká Lípa,5101,37405,14,rt
561444,3,5100,9,Brniště,5101,1353,4,rt
561479,5,5100,21,Cvikov,5101,4475,8,rt
561495,6,5100,15,Doksy,5101,5189,6,rt
561533,3,5100,11,Dubá,5101,1707,3,rt
561631,7,5100,17,Jablonné v Podještědí,5103,3611,8,rt
561681,5,5100,15,Kamenický Šenov,5101,3931,4,rt
561703,3,3100,9,Člunek,3103,484,2,rt
561711,2,3100,9,Blažejov,3103,447,3,rt
561720,2,5100,15,Kravaře,5101,786,4,rt
561835,6,5100,17,Mimoň,5101,6444,7,rt
561860,15,5100,21,Nový Bor,5101,11699,8,rt
562017,3,5100,15,Ralsko,5101,2105,8,rt
562092,3,5100,17,Stráž pod Ralskem,5101,3989,9,rt
562106,2,5100,9,Stružnice,5101,994,2,rt
562262,3,5100,15,Zákupy,5101,2845,5,rt
562297,4,5100,15,Žandov,5101,1911,4,rt
562335,55,4200,27,Děčín,4201,49226,10,rt
562351,3,4200,15,Benešov nad Ploučnicí,4201,3757,7,rt
562394,5,4200,15,Česká Kamenice,4201,5293,7,rt
562441,2,4200,9,Dolní Poustevna,4201,1719,5,rt
562521,3,4200,9,Huntířov,4201,823,2,rt
562564,4,4200,21,Jílové,4201,5171,5,rt
562581,3,4200,15,Jiříkov,4201,3648,6,rt
562611,5,4200,21,Krásná Lípa,4201,3458,3,rt
562751,3,4200,11,Mikulášovice,4201,2179,7,rt
562777,9,4200,23,Rumburk,4201,11094,9,rt
562823,2,4200,9,Staré Křečany,4201,1267,2,rt
562858,4,4200,15,Šluknov,4201,5563,7,rt
562882,13,4200,21,Varnsdorf,4201,15429,12,rt
562971,40,4200,35,Chomutov,4202,48666,11,rt
563099,13,4200,25,Jirkov,4202,19466,14,rt
563102,12,4200,27,Kadaň,4202,18015,7,rt
563129,11,4200,21,Klášterec nad Ohří,4202,14496,8,rt
563404,3,4200,15,Vejprty,4202,2891,5,rt
563510,49,5100,30,Jablonec nad Nisou,5102,45771,12,rt
563552,3,5100,15,Desná,5102,3134,5,rt
563579,3,5100,11,Frýdštejn,5102,850,18,rt
563609,2,5100,11,Jenišovice,5102,1174,13,rt
563641,3,5100,11,Koberovy,5102,1048,2,rt
563668,3,5100,9,Kořenov,5102,928,4,rt
563692,3,5100,9,Lučany nad Nisou,5102,1833,5,rt
563706,3,5100,11,Malá Skála,5102,1184,4,rt
563749,4,5100,15,Pěnčín,5102,1978,4,rt
563757,2,5100,11,Plavy,5102,1036,3,rt
563811,4,5100,17,Smržovka,5102,3704,5,rt
563820,7,5100,21,Tanvald,5102,6293,7,rt
563838,3,5100,15,Velké Hamry,5102,2670,3,rt
563862,3,5100,9,Zlatá Olešnice,5102,497,3,rt
563871,9,5100,15,Železný Brod,5102,6082,10,rt
563889,87,5100,39,Liberec,5103,103979,12,rt
563901,4,5100,11,Bílá,5103,952,5,rt
563935,2,5100,9,Bulovka,5103,887,3,rt
563960,6,5100,15,Český Dub,5103,2724,2,rt
564028,6,5100,21,Frýdlant,5103,7540,12,rt
564044,4,5100,15,Hejnice,5103,2738,3,rt
564061,2,5100,15,Hodkovice nad Mohelkou,5103,2888,4,rt
564095,9,5100,25,Hrádek nad Nisou,5103,7656,3,rt
564117,5,5100,19,Chrastava,5103,6224,6,rt
564184,2,5100,15,Křižany,5103,861,2,rt
564265,4,5100,17,Nové Město pod Smrkem,5103,3711,7,rt
564371,3,5100,15,Raspenava,5103,2851,4,rt
564397,2,5100,15,Rynoltice,5103,767,2,rt
564451,2,5100,7,Sychrov,5103,213,2,rt
564494,5,5100,15,Višňová,5103,1332,6,rt
564532,2,5100,15,Všelibice,5103,555,3,rt
564567,30,4200,27,Litoměřice,4203,24045,10,rt
564575,2,4200,11,Bechlín,4203,1250,3,rt
564591,3,4200,15,Bohušovice nad Ohří,4203,2503,6,rt
564630,2,2100,7,Sedlice,2111,265,12,rt
564656,7,4200,15,Budyně nad Ohří,4203,2205,4,rt
564893,2,4200,9,Hrobce,4203,651,3,rt
565067,2,4200,9,Krabčice,4203,908,5,rt
565083,4,4200,9,Křešice,4203,1395,6,rt
565121,2,4200,15,Liběšice,4203,1537,3,rt
565164,5,4200,15,Libochovice,4203,3523,6,rt
565229,10,4200,21,Lovosice,4203,8772,6,rt
565253,3,4200,11,Martiněves,4203,795,2,rt
565318,5,4200,15,Mšené-lázně,4203,1771,10,rt
565342,2,4200,7,Nové Dvory,4203,398,2,rt
565415,2,4200,13,Podsedice,4203,666,3,rt
565458,2,4200,7,Prackovice nad Labem,4203,614,2,rt
565555,13,4200,21,Roudnice nad Labem,4203,12981,7,rt
565610,2,4200,9,Snědovice,4203,781,3,rt
565709,12,4200,21,Štětí,4203,8734,7,rt
565717,5,4200,15,Terezín,4203,2936,11,rt
565768,3,4200,15,Třebenice,4203,1996,2,rt
565814,7,4200,15,Úštěk,4203,2893,7,rt
565849,7,4200,15,Velemín,4203,1561,4,rt
565962,3,4200,11,Žitenice,4203,1553,3,rt
565971,21,4200,29,Louny,4204,18446,9,rt
566021,5,4200,11,Blšany,4204,983,7,rt
566152,2,4200,15,Domoušice,4204,641,2,rt
566187,2,4200,9,Holedeč,4204,595,5,rt
566195,2,4200,9,Hříškov,4204,393,3,rt
566217,3,4200,11,Hřivice,4204,629,6,rt
566284,2,4200,7,Koštice,4204,581,2,rt
566314,5,4200,13,Kryry,4204,2318,7,rt
566357,4,4200,9,Liběšice,4204,758,3,rt
566403,3,4200,7,Lipno,4204,500,4,rt
566438,2,4200,9,Lubenec,4204,1373,5,rt
566454,3,4200,9,Měcholupy,4204,1007,6,rt
566519,2,4200,9,Nové Sedlo,4204,538,2,rt
566551,7,4200,15,Peruc,4204,2272,4,rt
566578,2,4200,7,Pnětluky,4204,344,3,rt
566586,3,4200,7,Počedělice,4204,300,3,rt
566616,9,4200,21,Podbořany,4204,6375,6,rt
566624,12,4200,15,Postoloprty,4204,4760,7,rt
566667,3,4200,15,Ročov,4204,573,4,rt
566934,2,4200,11,Vroutek,4204,1843,7,rt
566951,2,4200,9,Výškov,4204,513,4,rt
566977,3,4200,9,Zbrašín,4204,359,3,rt
566985,18,4200,21,Žatec,4204,19142,12,rt
567027,60,4200,45,Most,4205,66644,12,rt
567043,2,4200,15,Bečov,4205,1429,5,rt
567141,2,4200,9,Havraň,4205,697,2,rt
567175,3,4200,11,Horní Jiřetín,4205,2237,5,rt
567256,28,4200,23,Litvínov,4205,24143,9,rt
567264,4,4200,21,Lom,4205,3669,6,rt
567311,4,4200,15,Meziboří,4205,4828,6,rt
567337,3,4200,15,Obrnice,4205,2105,3,rt
567442,47,4200,27,Teplice,4206,49563,9,rt
567451,15,4200,29,Bílina,4206,17203,8,rt
567477,2,4200,11,Bystřany,4206,1896,5,rt
567485,2,4200,9,Bžany,4206,891,2,rt
567507,7,4200,17,Dubí,4206,7914,6,rt
567515,7,4200,21,Duchcov,4206,8398,9,rt
567558,3,4200,15,Hrob,4206,1991,7,rt
567621,5,4200,15,Košťany,4206,3147,6,rt
567639,11,4200,21,Krupka,4206,12697,9,rt
567752,2,4200,15,Novosedlice,4206,2134,4,rt
567761,2,4200,9,Ohníč,4206,727,6,rt
567779,4,4200,21,Osek,4206,4754,6,rt
567787,3,4200,9,Proboštov,4206,2684,6,rt
567892,39,4200,27,Ústí nad Labem-město,4207,34744,13,rt
568007,3,4200,15,Chabařovice,4207,2557,9,rt
568015,4,4200,15,Chlumec,4207,4434,7,rt
568023,2,4200,7,Chuderov,4207,1056,5,rt
568091,2,4200,11,Malé Březno,4207,508,6,rt
568104,4,4200,15,Malečov,4207,806,3,rt
568147,2,4200,11,Petrovice,4207,902,2,rt
568155,3,4200,15,Povrly,4207,2205,3,rt
568201,3,4200,15,Řehlovice,4207,1418,5,rt
568210,2,8100,15,Hať,8105,2556,2,rt
568350,2,4200,15,Velké Březno,4207,2268,4,rt
568414,32,6100,25,Havlíčkův Brod,6101,23101,10,rt
568601,2,6100,9,Dolní Město,6101,903,3,rt
568635,2,6100,15,Golčův Jeníkov,6101,2640,7,rt
568651,3,6100,15,Habry,6101,1316,3,rt
568678,5,6100,15,Herálec,6101,1118,5,rt
568759,14,6100,21,Chotěboř,6101,9290,7,rt
568864,2,8100,15,Doubrava,8103,1201,5,rt
568902,3,6100,9,Kožlí,6101,794,2,rt
568945,3,6100,15,Krucemburk,6101,1560,7,rt
568988,6,6100,15,Ledeč nad Sázavou,6101,5104,6,rt
569011,4,6100,9,Leština u Světlé,6101,570,3,rt
569038,3,6100,15,Lípa,6101,1149,2,rt
569186,5,6100,15,Okrouhlice,6101,1372,3,rt
569321,3,6100,15,Přibyslav,6101,4015,9,rt
569356,2,7100,15,Česká Ves,7101,2429,7,rt
569445,2,7100,15,Vikýřovice,7105,2360,7,rt
569569,9,6100,21,Světlá nad Sázavou,6101,6615,8,rt
569593,3,6100,15,Štoky,6101,1944,6,rt
569640,3,6100,9,Uhelná Příbram,6101,522,2,rt
569691,3,6100,11,Věž,6101,832,7,rt
569712,2,6100,11,Vilémov,6101,975,2,rt
569780,3,6100,15,Ždírec nad Doubravou,6101,3126,4,rt
569810,85,5200,37,Hradec Králové,5201,92917,13,rt
569887,3,5200,11,Boharyně,5201,547,4,rt
569984,3,5200,9,Dolní Přím,5201,676,12,rt
570044,4,5200,9,Hořiněves,5201,690,2,rt
570109,7,5200,21,Chlumec nad Cidlinou,5201,5418,7,rt
570168,2,5200,9,Klamoš,5201,390,2,rt
570192,2,5200,7,Králíky,5201,372,6,rt
570249,2,5200,9,Libčany,5201,891,4,rt
570397,3,5200,9,Měník,5201,595,5,rt
570451,6,5200,15,Nechanice,5201,2340,5,rt
570478,3,5200,9,Nepolisy,5201,964,2,rt
570508,10,5200,25,Nový Bydžov,5201,7005,8,rt
570656,3,5200,13,Praskačka,5201,1066,14,rt
570826,3,2100,17,Kosmonosy,2107,4944,5,rt
570869,5,5200,15,Smidary,5201,1550,3,rt
570877,3,5200,15,Smiřice,5201,2879,4,rt
570931,3,5200,15,Stěžery,5201,2005,2,rt
570966,2,5200,7,Střezetice,5201,391,2,rt
571041,8,5200,21,Třebechovice pod Orebem,5201,5770,6,rt
571059,2,5200,7,Třesovice,5201,261,2,rt
571083,4,5200,9,Vinary,5201,415,4,rt
571091,6,5200,15,Všestary,5201,1725,4,rt
571164,29,5300,27,Chrudim,5301,23133,8,rt
571326,2,2100,7,Lichoceves,2110,391,2,rt
571385,7,5300,21,Heřmanův Městec,5301,4812,5,rt
571393,15,5300,21,Hlinsko,5301,9697,8,rt
571466,2,5300,9,Horka,5301,377,11,rt
571491,3,5300,11,Hrochův Týnec,5301,2039,4,rt
571539,5,5300,15,Chrast,5301,3100,8,rt
571547,2,5300,15,Chroustovice,5301,1271,2,rt
571571,2,5300,9,Kameničky,5301,788,2,rt
571661,4,5300,15,Krouna,5301,1414,4,rt
571776,6,5300,15,Luže,5301,2567,6,rt
571831,2,5300,11,Miřetice,5301,1277,5,rt
571873,4,5300,15,Morašice,5301,708,2,rt
572080,4,5300,15,Proseč,5301,2076,3,rt
572152,3,5300,9,Raná,5301,374,3,rt
572161,3,5300,15,Ronov nad Doubravou,5301,1689,3,rt
572179,4,5300,15,Rosice,5301,1395,4,rt
572209,3,5300,7,Řepníky,5304,371,7,rt
572225,3,5300,15,Seč,5301,1708,4,rt
572241,14,5300,19,Skuteč,5301,5070,8,rt
572268,6,5300,21,Slatiňany,5301,4184,5,rt
572411,4,5300,15,Třemošnice,5301,3070,5,rt
572551,4,5300,7,Vysočina,5301,696,4,rt
572659,16,5200,21,Jičín,5202,16480,11,rt
572781,2,5200,9,Cerekvice nad Bystřicí,5202,782,2,rt
572900,4,5200,7,Holín,5202,587,3,rt
572926,6,5200,21,Hořice,5202,8637,5,rt
573060,5,5200,15,Kopidlno,5202,2131,5,rt
573094,7,5200,15,Lázně Bělohrad,5202,3685,7,rt
573124,3,5200,7,Libuň,5202,816,2,rt
573205,2,5200,9,Mladějov,5202,508,5,rt
573248,14,5200,21,Nová Paka,5202,9128,6,rt
573272,2,5200,11,Ostroměř,5202,1365,4,rt
573329,4,5200,9,Podhradí,5202,446,3,rt
573469,2,5200,9,Slatiny,5202,535,2,rt
573493,2,5200,15,Sobotka,5202,2407,3,rt
573507,5,5200,9,Stará Paka,5202,2069,5,rt
573655,3,5200,7,Úbislavice,5202,432,2,rt
573663,2,5200,7,Údrnice,5202,289,8,rt
573680,3,5200,7,Újezd pod Troskami,5202,336,3,rt
573701,2,5200,11,Valdice,5202,1392,2,rt
573868,25,5200,27,Náchod,5203,20132,9,rt
573922,9,5200,23,Broumov,5203,7524,8,rt
573965,12,5200,25,Červený Kostelec,5203,8332,8,rt
573990,6,5200,21,Česká Skalice,5203,5083,6,rt
574015,3,5200,9,Dolany,5203,662,2,rt
574040,2,5200,7,Heřmanice,5203,427,2,rt
574082,8,5200,21,Hronov,5203,6132,7,rt
574121,18,5200,21,Jaroměř,5203,12424,9,rt
574252,7,5200,13,Meziměstí,5203,2419,5,rt
574279,12,5200,21,Nové Město nad Metují,5203,9504,8,rt
574341,7,5200,21,Police nad Metují,5203,4115,5,rt
574406,2,5200,9,Rychnovek,5203,629,4,rt
574481,3,5200,11,Studnice,5203,1101,4,rt
574538,3,5200,11,Teplice nad Metují,5203,1648,8,rt
574554,2,5200,13,Velichovky,5203,746,3,rt
574716,22,5300,15,Pardubice I,5302,20688,12,rt
574767,3,5300,15,Lázně Bohdaneč,5302,3539,6,rt
574848,4,5300,15,Býšť,5302,1534,2,rt
574899,3,5300,15,Dašice,5302,2302,8,rt
574911,4,5300,15,Dolní Roveň,5302,2031,4,rt
574988,9,5300,21,Holice,5302,6545,6,rt
574996,2,5300,15,Horní Jelení,5302,2052,5,rt
575071,3,5300,17,Chvaletice,5302,3006,6,rt
575178,4,5300,11,Kladruby nad Labem,5302,650,2,rt
575399,5,5300,15,Moravany,5302,1869,2,rt
575429,3,5300,15,Opatovice nad Labem,5302,2556,3,rt
575445,2,5300,15,Ostřetín,5302,939,2,rt
575500,14,5300,21,Přelouč,5302,9394,7,rt
575577,2,5300,15,Rokytno,5302,888,6,rt
575607,2,5300,9,Řečany nad Labem,5302,1364,3,rt
575640,8,5300,15,Sezemice,5302,3864,7,rt
575704,2,5300,15,Staré Hradiště,5302,1861,2,rt
576026,2,5300,9,Zdechovice,5302,607,4,rt
576051,2,5300,7,Živanice,5302,991,2,rt
576069,14,5200,21,Rychnov nad Kněžnou,5204,11088,6,rt
576107,2,5200,11,Bílý Újezd,5204,674,2,rt
576131,2,5200,15,Borohrádek,5204,2078,2,rt
576212,2,5200,15,České Meziříčí,5204,1902,6,rt
576263,4,5200,9,Dobré,5204,877,3,rt
576271,12,5200,15,Dobruška,5204,6734,9,rt
576301,2,5200,15,Doudleby nad Orlicí,5204,1818,2,rt
576361,7,5200,21,Kostelec nad Orlicí,5204,6197,11,rt
576450,3,5200,9,Liberk,5204,707,5,rt
576590,4,5200,15,Opočno,5204,3107,6,rt
