KODZASTUP,N_OKRSEK,KRAJ,MANDATY,NAZEVZAST,OKRES,POCOBYV,N_STRANA,type
547140,1,1100,9,Praha-Lysolaje,1100,1483,1,1party
547191,1,8100,7,Jezdkovice,8105,244,1,1party
547204,1,3100,15,Staré Hobzí,3103,522,1,1party
547255,1,6100,7,Švábov,6102,71,1,1party
547484,1,5100,7,Ktová,5104,192,1,1party
547514,1,7100,5,Zábeštní Lhota,7104,169,1,1party
547603,1,6100,9,Bratřice,6103,148,1,1party
547638,1,6100,7,Budíkov,6103,319,1,1party
547662,1,6100,7,Cetoraz,6103,295,1,1party
547689,1,6100,7,Čáslavsko,6103,109,1,1party
547701,1,5200,5,Libchyně,5203,66,1,1party
547727,1,5200,7,Sendraž,5203,105,1,1party
547743,1,5200,7,Vernéřovice,5203,315,1,1party
547859,1,5300,7,Zájezdec,5301,119,1,1party
547921,1,5300,7,Trpík,5304,85,1,1party
547964,1,5300,5,Sobkovice,5304,240,1,1party
547972,1,5300,5,Hrádek,5304,95,1,1party
548006,1,5300,7,Bošín,5304,100,1,1party
548057,1,5200,5,Vrchovnice,5201,61,1,1party
548073,1,6100,7,Ježov,6103,61,1,1party
548154,1,5200,7,Světí,5201,323,1,1party
548189,1,6100,7,Kouty,6101,199,1,1party
548197,1,6100,5,Nejepín,6101,67,1,1party
548201,1,6100,9,Křeč,6103,221,1,1party
548227,1,6100,7,Křešín,6103,141,1,1party
548235,1,6100,7,Leskovice,6103,100,1,1party
548243,1,6100,7,Horní Paseka,6101,74,1,1party
548308,1,6100,7,Kyjov,6101,147,1,1party
548324,1,6100,7,Skorkov,6101,83,1,1party
548341,1,6100,5,Slavníč,6101,60,1,1party
548359,1,6100,9,Ostrov,6101,145,1,1party
548367,1,6100,7,Mezilesí,6103,118,1,1party
548375,1,6100,5,Čečkovice,6101,82,1,1party
548448,1,6100,6,Dolní Sokolovec,6101,84,1,1party
548456,6,6100,15,Nová Cerekev,6103,1112,1,1party
548481,1,6100,7,Lány,6101,51,1,1party
548499,1,6100,7,Sloupno,6101,40,1,1party
548596,1,6100,7,Heřmanice,6101,55,1,1party
548600,1,6100,7,Pošná,6103,245,1,1party
548618,1,6100,7,Kraborovice,6101,97,1,1party
548626,1,6100,7,Zvěstovice,6101,74,1,1party
548634,1,6100,7,Podmoklany,6101,140,1,1party
548651,1,5200,7,Libel,5204,153,1,1party
548677,1,5200,5,Vysoký Újezd,5201,81,1,1party
548685,1,5200,7,Krchleby,5204,87,1,1party
548731,1,6100,7,Salačova Lhota,6103,129,1,1party
548758,1,5200,7,Proruby,5204,48,1,1party
548766,1,6100,7,Sedlice,6103,135,1,1party
548782,1,5200,7,Jahodov,5204,107,1,1party
548812,1,5200,7,Stanovice,5205,55,1,1party
548839,1,5200,7,Zábřezí-Řečice,5205,141,1,1party
548898,1,5200,7,Rokytňany,5202,111,1,1party
548910,1,5200,9,Ohaveč,5202,89,1,1party
548944,1,5200,7,Kovač,5202,134,1,1party
548961,1,5200,7,Sedliště,5202,103,1,1party
548987,1,6100,7,Útěchovice,6103,66,1,1party
549029,1,5200,7,Vřesník,5202,86,1,1party
549037,1,5200,7,Choteč,5202,205,1,1party
549045,1,6100,5,Velký Rybník,6103,193,1,1party
549100,1,5200,7,Brada-Rybníček,5202,147,1,1party
549118,1,5200,7,Dílce,5202,55,1,1party
549126,1,6100,7,Vojslavice,6103,102,1,1party
549151,1,5200,7,Jinolice,5202,192,1,1party
549169,1,5200,7,Kbelnice,5202,208,1,1party
549177,1,6100,7,Zachotín,6103,238,1,1party
549193,1,5200,7,Zámostí-Blata,5202,119,1,1party
549207,1,5200,7,Nevratice,5202,161,1,1party
549274,1,5200,5,Rašín,5202,93,1,1party
549282,1,5200,7,Butoves,5202,294,1,1party
549312,1,5200,7,Kacákova Lhota,5202,158,1,1party
549339,2,3100,11,Čimelice,3104,965,1,1party
549347,1,3100,15,Čížová,3104,1224,1,1party
549398,1,3100,7,Heřmaň,3104,278,1,1party
549436,1,7200,7,Komárov,7204,329,1,1party
549550,1,7200,5,Lhotsko,7204,271,1,1party
549681,1,3100,7,Orlík nad Vltavou,3104,287,1,1party
549690,1,7200,7,Bořenovice,7201,189,1,1party
549738,1,6200,7,Ponětovice,6203,413,1,1party
549789,1,6200,7,Říčky,6203,361,1,1party
549827,1,3100,9,Ražice,3104,379,1,1party
549835,1,6100,5,Milasín,6105,44,1,1party
549886,1,6100,5,Střítež,6105,104,1,1party
549941,1,6100,5,Rosička,6105,46,1,1party
550043,1,3100,7,Zběšičky,3104,150,1,1party
550078,1,6200,7,Přeskače,6207,104,1,1party
550108,1,6200,7,Kozlany,6206,361,1,1party
550116,1,3100,7,Bohumilice,3105,323,1,1party
550175,1,6200,9,Podomí,6206,415,1,1party
550183,1,3100,9,Dub,3105,395,1,1party
550205,1,3100,9,Horní Vltavice,3105,363,1,1party
550299,1,6100,7,Smrčná,6102,388,1,1party
550337,1,3100,7,Kvilda,3105,136,1,1party
550469,1,6100,5,Pálovice,6104,165,1,1party
550477,1,6100,5,Chotěbudice,6104,99,1,1party
550493,1,6100,7,Radkovice u Budče,6104,149,1,1party
550574,1,3100,7,Šumavské Hoštice,3105,415,1,1party
550591,1,6100,7,Jiratice,6104,70,1,1party
550604,1,3100,7,Tvrzice,3105,125,1,1party
550655,1,3100,9,Vitějovice,3105,512,1,1party
550680,1,3100,7,Záblatí,3105,346,1,1party
550698,2,3100,7,Zálezly,3105,308,1,1party
550701,1,3100,9,Zbytiny,3105,309,1,1party
550761,1,3100,5,Želnava,3105,102,1,1party
550779,1,6100,7,Naloučany,6104,161,1,1party
550795,1,6200,7,Podbřežice,6206,245,1,1party
550833,1,3100,7,Bílsko,3106,206,1,1party
550841,1,6200,5,Jiřice u Moravských Budějovic,6207,54,1,1party
550949,1,3100,7,Čepřovice,3106,195,1,1party
551015,1,3100,9,Drahonice,3106,357,1,1party
551121,1,3100,7,Hoštice,3106,150,1,1party
551261,1,3100,7,Kraselov,3106,221,1,1party
551341,1,3100,7,Litochovice,3106,278,1,1party
551457,1,2100,7,Studeněves,2103,478,1,1party
551546,1,6100,7,Dubovice,6103,74,1,1party
551571,1,3100,7,Paračov,3106,111,1,1party
551597,1,3100,7,Hajany,3106,133,1,1party
551635,1,3100,9,Předslavice,3106,264,1,1party
551741,1,3100,7,Skočice,3106,224,1,1party
551759,1,3100,7,Sousedovice,3106,293,1,1party
551783,1,8100,7,Valšov,8101,247,1,1party
551821,2,8100,7,Tvrdkov,8101,240,1,1party
551864,1,8100,7,Dívčí Hrad,8101,305,1,1party
551899,2,3100,7,Třebohostice,3106,312,1,1party
551937,1,3100,7,Uzenice,3106,114,1,1party
551996,1,8100,7,Ludvíkov,8101,281,1,1party
552038,1,7100,7,Loučka,7102,202,1,1party
552097,1,3100,9,Borkovice,3107,231,1,1party
552127,1,3100,6,Bradáčov,3107,46,1,1party
552143,1,3100,9,Budislav,3107,378,1,1party
552208,2,3100,9,Dírná,3107,399,1,1party
552216,1,7100,7,Luběnice,7102,462,1,1party
552241,1,3100,15,Dolní Hořice,3107,820,1,1party
552259,1,7100,5,Olbramice,7102,215,1,1party
552275,1,3100,7,Dráchov,3107,239,1,1party
552283,1,3100,9,Dražice,3107,824,1,1party
552364,1,7100,7,Ústín,7102,436,1,1party
552381,1,7100,9,Nová Hradečná,7102,802,1,1party
552399,1,7100,7,Želechovice,7102,237,1,1party
552429,1,7100,7,Svésedlice,7102,202,1,1party
552500,1,8100,7,Pazderna,8102,291,1,1party
552607,1,8100,9,Dolní Tošanovice,8102,346,1,1party
552658,1,8100,7,Smilovice,8102,789,1,1party
552721,1,3100,7,Myslkovice,3107,395,1,1party
552755,1,7100,7,Věžky,7104,211,1,1party
552836,1,7100,7,Turovice,7104,223,1,1party
552861,1,3100,9,Pojbuky,3107,116,1,1party
552887,1,7100,7,Stříbrnice,7104,282,1,1party
552895,1,3100,9,Přehořov,3107,359,1,1party
552933,1,3100,9,Radimovice u Želče,3107,384,1,1party
552950,1,7100,7,Šišma,7104,216,1,1party
552984,1,7100,5,Dolní Těšice,7104,60,1,1party
552992,1,3100,15,Ratibořské Hory,3107,738,1,1party
553018,1,3100,7,Roudná,3107,542,1,1party
553042,1,8100,5,Mladecko,8105,141,1,1party
553107,1,8100,5,Bratříkovice,8105,153,1,1party
553140,4,3100,9,Stádlec,3107,568,1,1party
553166,3,3100,15,Sudoměřice u Bechyně,3107,757,1,1party
553182,1,3100,7,Sviny,3107,336,1,1party
553247,1,7100,7,Kopřivná,7105,271,1,1party
553280,1,3100,7,Vilice,3107,136,1,1party
553298,1,3100,9,Vlastiboř,3107,314,1,1party
553310,1,3100,7,Vlkov,3107,162,1,1party
553336,1,7100,7,Třeština,7105,384,1,1party
553352,1,7100,7,Postřelmůvek,7105,307,1,1party
553387,1,7100,7,Hraběšice,7105,167,1,1party
553514,1,3200,9,Čermná,3201,252,1,1party
553522,1,3200,7,Tužice,3202,93,1,1party
553565,1,3200,7,Polánka,3204,45,1,1party
553581,1,3200,9,Draženov,3201,430,1,1party
553603,1,3200,7,Studená,3205,36,1,1party
553611,1,3200,9,Litohlavy,3206,516,1,1party
553638,1,5100,7,Tachov,5101,214,1,1party
553701,1,5200,7,Bačalky,5202,156,1,1party
553727,1,3200,7,Chocomyšl,3201,115,1,1party
553778,1,3200,7,Kaničky,3201,28,1,1party
553841,1,3200,7,Kvíčovice,3201,391,1,1party
553883,1,6200,5,Ústup,6201,45,1,1party
553891,2,3200,7,Luženičky,3201,378,1,1party
553905,1,7200,9,Mrlínek,7201,275,1,1party
553921,1,3200,7,Mezholezy,3201,109,1,1party
553930,1,3200,7,Mezholezy,3201,119,1,1party
554081,1,3200,9,Pasečnice,3201,209,1,1party
554189,1,3200,7,Rybník,3201,190,1,1party
554251,1,3200,7,Spáňov,3201,190,1,1party
554383,1,3200,7,Újezd,3201,416,1,1party
554391,1,3200,7,Únějovice,3201,114,1,1party
554413,1,3200,9,Velký Malahov,3201,247,1,1party
554421,1,3200,7,Vidice,3201,163,1,1party
554448,1,3200,8,Všepadly,3201,42,1,1party
554456,1,3200,15,Všeruby,3201,790,1,1party
554464,5,3200,13,Zahořany,3201,992,1,1party
554472,1,3200,7,Ždánov,3201,153,1,1party
554502,1,4100,9,Dolní Žandov,4101,1207,1,1party
554596,1,4100,7,Křižovatka,4101,273,1,1party
555045,1,4100,7,Božičany,4102,641,1,1party
555169,1,4100,7,Horní Blatná,4102,420,1,1party
555207,1,4100,9,Chyše,4102,575,1,1party
555312,1,8100,7,Kujavy,8104,555,1,1party
555614,1,4100,7,Šemnice,4102,673,1,1party
556076,1,3200,9,Dlouhá Ves,3202,840,1,1party
556319,3,3200,7,Hradešice,3202,418,1,1party
556734,3,3200,9,Myslív,3202,426,1,1party
556874,1,7200,7,Petrůvka,7204,328,1,1party
556912,4,3200,15,Pačejov,3202,751,1,1party
556947,1,4100,7,Pila,4102,533,1,1party
556955,8,3200,15,Plánice,3202,1651,1,1party
556980,2,7200,9,Rokytnice,7204,587,1,1party
557021,1,3200,7,Rejštejn,3202,254,1,1party
557081,1,3200,7,Sytno,3207,330,1,1party
557129,1,3200,7,Strašín,3202,315,1,1party
557137,1,3200,15,Strážov,3202,1408,1,1party
557196,1,7100,9,Pavlovice u Kojetína,7103,277,1,1party
557200,6,3200,7,Švihov,3202,1689,1,1party
557463,2,3200,9,Zavlekov,3202,416,1,1party
557641,1,3200,7,Čižice,3204,538,1,1party
557668,2,3200,15,Dnešice,3204,859,1,1party
557722,2,3200,7,Horšice,3204,429,1,1party
557773,1,3200,5,Chlum,3204,237,1,1party
557951,5,3200,7,Letiny,3204,689,1,1party
558010,1,3200,7,Louňová,3204,100,1,1party
558028,3,3200,9,Lužany,3204,660,1,1party
558044,2,3200,15,Merklín,3204,1194,1,1party
558052,5,3200,11,Mileč,3204,381,1,1party
558079,1,3200,7,Mohelnice,3204,61,1,1party
558095,1,3200,7,Nekvasovy,3204,178,1,1party
558117,1,3200,7,Netunice,3204,199,1,1party
558231,1,3200,7,Prádlo,3204,258,1,1party
558257,3,3200,11,Příchovice,3204,1073,1,1party
558346,2,3200,11,Soběkury,3204,600,1,1party
558494,1,3200,7,Ves Touškov,3204,361,1,1party
558672,1,3200,7,Blatnice,3205,862,1,1party
558699,1,3200,7,Bučí,3205,163,1,1party
558745,1,3200,7,Česká Bříza,3205,569,1,1party
558788,1,3200,7,Dolany,3205,291,1,1party
558796,1,3200,7,Dolní Bělá,3205,435,1,1party
558800,1,3200,5,Dolní Hradiště,3205,54,1,1party
558834,1,3200,9,Druztová,3205,780,1,1party
558966,2,3200,11,Chrást,3203,1881,1,1party
559024,1,3200,7,Kopidlo,3205,146,1,1party
559032,1,3200,7,Koryta,3205,135,1,1party
559059,1,3200,9,Kozolupy,3205,1088,1,1party
559105,1,3200,7,Křelovice,3205,231,1,1party
559148,1,3200,7,Ledce,3205,827,1,1party
559164,3,3200,15,Líně,3205,2669,1,1party
559202,3,3200,13,Manětín,3205,1125,1,1party
559253,1,3200,7,Nadryby,3205,127,1,1party
559318,1,3200,7,Obora,3205,550,1,1party
559377,1,3200,9,Pňovany,3205,443,1,1party
559393,1,3200,9,Přehýšov,3205,459,1,1party
559431,1,3200,7,Rybnice,3205,542,1,1party
559555,1,3200,9,Úlice,3205,501,1,1party
559709,1,3200,7,Žilov,3205,425,1,1party
559733,1,3200,7,Březina,3206,357,1,1party
559741,1,3200,7,Bujesily,3206,60,1,1party
559768,1,3200,5,Cekov,3206,130,1,1party
559792,1,3200,7,Ejpovice,3206,676,1,1party
559849,1,3200,7,Hůrky,3206,234,1,1party
559903,1,3200,7,Kařez,3206,674,1,1party
559911,1,3200,7,Klabava,3206,464,1,1party
559946,1,3200,7,Lhotka u Radnic,3206,58,1,1party
559954,1,3200,7,Liblín,3206,273,1,1party
560057,2,3200,11,Osek,3206,1359,1,1party
560081,1,3200,9,Podmokly,3206,253,1,1party
560111,1,3200,7,Přívětice,3206,205,1,1party
560171,1,3100,5,Budyně,3106,47,1,1party
560189,1,3200,7,Těně,3206,280,1,1party
560197,1,3100,7,Lažany,3106,52,1,1party
560201,1,3100,7,Nová Ves,3106,87,1,1party
560219,1,3100,7,Drachkov,3106,197,1,1party
560227,1,3200,7,Vejvanov,3206,234,1,1party
560308,1,4100,7,Bublava,4103,401,1,1party
560332,1,4100,7,Dasnice,4103,278,1,1party
560391,1,3100,5,Kuřimany,3106,34,1,1party
560405,1,3100,7,Kladruby,3106,149,1,1party
560413,1,4100,7,Jindřichovice,4103,480,1,1party
560430,1,3100,7,Zhoř u Tábora,3107,164,1,1party
560456,1,4100,9,Krajková,4103,943,1,1party
560561,1,4100,5,Nová Ves,4103,185,1,1party
560596,1,4100,7,Přebuz,4103,69,1,1party
560618,1,4100,7,Rovná,4103,317,1,1party
560723,1,3200,7,Benešovice,3207,197,1,1party
560855,1,3200,7,Erpužice,3207,337,1,1party
560979,1,3200,7,Kšice,3207,209,1,1party
560987,1,3100,5,Drunče,3103,45,1,1party
560995,1,3100,5,Rosička,3103,59,1,1party
561002,1,3200,7,Lesná,3207,467,1,1party
561037,1,3100,5,Vícemil,3103,75,1,1party
561061,1,3100,7,Horní Skrýchov,3103,170,1,1party
561088,1,3100,7,Příbraz,3103,261,1,1party
561096,1,6100,7,Hojovice,6103,81,1,1party
561100,1,6100,7,Lidmaň,6103,286,1,1party
561118,1,6100,9,Bácovice,6103,88,1,1party
561193,1,3200,7,Staré Sedlo,3207,249,1,1party
561231,1,3200,7,Sulislav,3207,225,1,1party
561266,1,6100,7,Litohošť,6103,62,1,1party
561274,1,6100,7,Rovná,6103,54,1,1party
561363,1,6100,7,Zhořec,6103,102,1,1party
561401,1,5100,5,Blatce,5101,117,1,1party
561452,1,6100,7,Stojčín,6103,114,1,1party
561461,1,6100,7,Jankov,6103,36,1,1party
561525,1,3100,7,Horosedly,3104,136,1,1party
561584,1,5100,9,Holany,5101,505,1,1party
561622,1,5100,9,Chotovice,5101,174,1,1party
561657,1,5100,7,Janovice v Podještědí,5103,94,1,1party
561738,1,5100,9,Krompach,5101,165,1,1party
561746,1,5100,11,Kunratice u Cvikova,5101,615,1,1party
561771,1,6100,5,Vysoká Lhota,6103,15,1,1party
561827,2,5100,13,Mařenice,5101,308,1,1party
561878,1,5100,9,Nový Oldřichov,5101,775,1,1party
561916,1,6100,5,Pavlov,6103,123,1,1party
561924,1,6100,7,Dehtáře,6103,117,1,1party
561959,1,5100,11,Polevsko,5101,409,1,1party
561975,1,6100,7,Zajíčkov,6103,224,1,1party
561991,1,5100,9,Prysk,5101,437,1,1party
562149,1,3100,9,Minice,3104,35,1,1party
562173,1,5100,9,Velenice,5101,176,1,1party
562211,1,3100,7,Varvažov,3104,190,1,1party
562220,1,5100,7,Volfartice,5101,696,1,1party
562271,1,3100,7,Temešvár,3104,125,1,1party
562343,1,4200,7,Arnoltice,4201,410,1,1party
562386,1,3100,7,Hamr,3103,350,1,1party
562416,1,3100,7,Dobrohošť,3103,42,1,1party
562424,1,3100,5,Županovice,3103,65,1,1party
562467,1,3100,7,Dolní Pěna,3103,372,1,1party
562475,1,3100,7,Okrouhlá Radouň,3103,201,1,1party
562483,2,4200,7,Heřmanov,4201,513,1,1party
562491,1,3100,7,Kačlehy,3103,93,1,1party
562548,1,3100,7,Bednárec,3103,117,1,1party
562599,1,3100,7,Velký Ratmírov,3103,229,1,1party
562602,1,3100,7,Dolní Žďár,3103,156,1,1party
562637,1,3100,7,Frahelž,3103,148,1,1party
562670,1,3100,7,Ponědraž,3103,113,1,1party
562688,1,3100,7,Klec,3103,173,1,1party
562696,1,3100,5,Hadravova Rosička,3103,59,1,1party
562726,1,3100,7,Báňovice,3103,104,1,1party
562734,1,3100,5,Nová Olešná,3103,128,1,1party
562742,1,3100,7,Bořetín,3103,98,1,1party
562807,1,3100,5,Halámky,3103,175,1,1party
562831,1,3100,5,Hrachoviště,3103,77,1,1party
562866,1,3100,7,Mažice,3107,124,1,1party
562963,1,3100,7,Jedlany,3107,82,1,1party
562998,1,4200,9,Blatno,4202,545,1,1party
563048,1,4200,7,Domašín,4202,183,1,1party
563081,1,4200,9,Chbany,4202,609,1,1party
563153,1,3100,7,Třebějice,3107,70,1,1party
563226,1,4200,9,Měděnec,4202,140,1,1party
563234,1,3100,7,Meziříčí,3107,174,1,1party
563251,1,3100,5,Balkova Lhota,3107,126,1,1party
563293,1,4200,5,Pětipsy,4202,210,1,1party
563307,1,3100,7,Drhovice,3107,217,1,1party
563366,1,3100,5,Bečice,3107,75,1,1party
563773,1,5100,5,Radčice,5102,175,1,1party
563781,1,5100,7,Rádlo,5102,892,1,1party
563803,1,5100,7,Skuhrov,5102,582,1,1party
563846,1,5100,5,Vlastiboř,5102,119,1,1party
563927,1,3100,5,Zadní Střítež,3107,39,1,1party
563951,1,3100,5,Únice,3106,61,1,1party
563986,1,3100,7,Klenovice,3107,651,1,1party
564079,1,5100,7,Horní Řasnice,5103,222,1,1party
564109,1,5100,15,Chotyně,5103,1006,1,1party
564206,1,5100,9,Lázně Libverda,5103,424,1,1party
564214,1,2100,7,Počaply,2111,100,1,1party
564231,1,5100,9,Mníšek,5103,1552,1,1party
564273,1,2100,7,Svojšice,2111,110,1,1party
564311,1,5100,9,Pertoltice,5103,287,1,1party
564320,1,2100,7,Zbenice,2111,131,1,1party
564508,1,2100,7,Dubno,2111,301,1,1party
564524,1,2100,5,Nepomuk,2111,193,1,1party
564541,1,5100,7,Zdislava,5103,273,1,1party
564672,1,4200,7,Ctiněves,4203,348,1,1party
564699,1,4200,7,Černiv,4203,156,1,1party
564702,1,2100,7,Masojedy,2104,86,1,1party
564753,1,4200,7,Doksany,4203,395,1,1party
564818,1,4200,7,Dušníky,4203,428,1,1party
564869,1,2100,7,Březí,2109,539,1,1party
564923,2,4200,9,Chodouny,4203,650,1,1party
564966,1,4200,7,Chotiněves,4203,203,1,1party
564974,1,2100,7,Káraný,2109,776,1,1party
564991,1,2100,7,Křenice,2109,761,1,1party
565008,1,2100,7,Dobročovice,2109,295,1,1party
565016,1,4200,7,Keblice,4203,368,1,1party
565041,1,2100,7,Břežany,2112,138,1,1party
565075,1,4200,7,Křesín,4203,333,1,1party
565130,1,2100,5,Všesulov,2112,135,1,1party
565148,1,4200,7,Libkovice pod Řípem,4203,550,1,1party
565156,1,4200,7,Libochovany,4203,582,1,1party
565172,1,4200,9,Libotenice,4203,438,1,1party
565181,1,2100,5,Děkov,2112,207,1,1party
565202,1,2100,5,Hracholusky,2112,75,1,1party
565288,1,2100,7,Karlova Ves,2112,129,1,1party
565296,1,4200,7,Mlékojedy,4203,232,1,1party
565326,1,2100,7,Švihov,2112,53,1,1party
565334,1,2100,7,Hvozd,2112,172,1,1party
565351,1,2100,7,Krakov,2112,138,1,1party
565369,1,2100,7,Krakovec,2112,81,1,1party
565393,1,4200,7,Ploskovice,4203,453,1,1party
565440,1,2100,5,Kalivody,2112,102,1,1party
565466,1,2100,7,Milý,2112,188,1,1party
565474,1,4200,7,Přestavlky,4203,284,1,1party
565482,1,4200,7,Račice,4203,338,1,1party
565491,1,4200,7,Račiněves,4203,585,1,1party
565504,1,2100,7,Řeřichy,2112,88,1,1party
565512,1,2100,5,Václavy,2112,67,1,1party
565521,1,4200,7,Radovesice,4203,499,1,1party
565539,1,2100,9,Sovínky,2107,330,1,1party
565598,1,4200,7,Siřejovice,4203,273,1,1party
565628,1,2100,7,Vinařice,2107,305,1,1party
565636,1,2100,7,Rohatsko,2107,263,1,1party
565644,1,2100,7,Mečeříž,2107,506,1,1party
565652,1,2100,9,Rabakov,2107,52,1,1party
565661,1,2100,5,Řitonice,2107,89,1,1party
565733,1,2100,7,Hrušov,2107,218,1,1party
565741,1,4200,9,Travčice,4203,611,1,1party
565750,1,2100,7,Bílá Hlína,2107,108,1,1party
565776,2,4200,15,Třebívlice,4203,859,1,1party
565792,1,4200,9,Třebušín,4203,550,1,1party
565822,1,2100,5,Mohelnice nad Jizerou,2107,99,1,1party
565865,1,4200,7,Vchynice,4203,306,1,1party
565873,1,4200,7,Vlastislav,4203,171,1,1party
565881,1,4200,7,Vražkov,4203,426,1,1party
565890,1,4200,9,Vrbice,4203,545,1,1party
565903,1,4200,7,Vrbičany,4203,306,1,1party
565911,1,4200,7,Vrutice,4203,319,1,1party
565938,1,4200,7,Žabovřesky nad Ohří,4203,265,1,1party
565989,1,2100,5,Hlavenec,2109,381,1,1party
566012,1,4200,7,Blažim,4204,246,1,1party
566039,1,2100,7,Jizerní Vtelno,2107,346,1,1party
566080,1,3200,6,Čečovice,3201,105,1,1party
566144,1,3200,7,Kanice,3201,204,1,1party
566179,1,3200,7,Hradiště,3201,164,1,1party
566209,1,3200,7,Otov,3201,102,1,1party
566250,1,3200,7,Vlkanov,3201,133,1,1party
566331,1,3200,7,Hvožďany,3201,35,1,1party
566373,1,3200,7,Pelechy,3201,79,1,1party
566381,1,4200,7,Libořice,4204,347,1,1party
566420,1,3200,5,Líté,3205,200,1,1party
566446,1,3200,7,Loza,3205,261,1,1party
566462,1,3200,7,Lochousice,3205,121,1,1party
566471,1,3200,7,Bohy,3205,125,1,1party
566489,1,3200,7,Brodeslavy,3205,70,1,1party
566497,1,3200,7,Všehrdy,3205,55,1,1party
566594,1,3200,5,Újezd nade Mží,3205,98,1,1party
566641,1,3200,7,Hlohovčice,3201,170,1,1party
566683,1,3200,7,Dražovice,3202,159,1,1party
566705,1,3200,7,Borovno,3204,91,1,1party
566730,1,3200,7,Holovousy,3205,61,1,1party
566748,1,3200,7,Slatina,3205,63,1,1party
566764,1,3200,7,Blažim,3205,61,1,1party
566799,1,3200,7,Všenice,3206,270,1,1party
566802,1,3200,7,Terešov,3206,170,1,1party
566811,1,3200,7,Kamenec,3206,67,1,1party
566837,1,3200,7,Němčovice,3206,168,0,1party
566853,3,4200,9,Tuchořice,4204,681,1,1party
566888,1,3200,7,Olbramov,3207,56,1,1party
566900,1,4200,7,Růžová,4201,530,1,1party
566918,1,4200,7,Vinařice,4204,233,1,1party
567086,1,3200,7,Příšov,3205,304,1,1party
567108,1,4200,7,Český Jiřetín,4205,90,1,1party
567248,1,4200,7,Lišnice,4205,202,1,1party
567345,1,4200,7,Patokryje,4205,449,1,1party
567931,1,4200,7,Dolní Zálezly,4207,572,1,1party
568163,1,8100,7,Žermanice,8102,324,1,1party
568198,1,8100,7,Staré Těchanovice,8105,157,1,1party
568279,1,8100,7,Mikolajice,8105,284,1,1party
568287,1,4200,7,Tašov,4207,149,1,1party
568406,1,8100,9,Slatina,8104,770,1,1party
568457,1,6100,7,Bojiště,6101,258,1,1party
568465,1,6100,7,Borek,6101,126,1,1party
568490,1,6100,7,Čachotín,6101,186,1,1party
568571,1,8100,5,Heřmánky,8104,164,1,1party
568741,1,8100,9,Albrechtičky,8104,695,1,1party
568767,1,6100,7,Chrtníč,6101,116,1,1party
568783,1,6100,5,Jedlá,6101,80,1,1party
568805,1,6100,7,Jeřišno,6101,271,1,1party
568937,1,6100,7,Krátká Ves,6101,136,1,1party
568953,1,6100,7,Květinov,6101,241,1,1party
569003,1,7100,9,Liboš,7102,635,1,1party
569062,1,6100,9,Lučice,6101,633,1,1party
569071,1,6100,7,Malčín,6101,213,1,1party
569119,1,8100,7,Čavisov,8106,501,1,1party
569135,1,7100,7,Císařov,7104,303,1,1party
569208,1,6100,7,Olešenka,6101,181,1,1party
569259,1,7100,7,Dolní Nětčice,7104,241,1,1party
569267,1,7100,9,Hlinsko,7104,235,1,1party
569275,1,7100,7,Horní Nětčice,7104,209,1,1party
569283,1,7100,7,Kladníky,7104,148,1,1party
569291,1,6100,7,Pohled,6101,754,1,1party
569313,1,6100,7,Prosíčka,6101,135,1,1party
569364,1,6100,5,Radostín,6101,159,1,1party
569372,1,7100,7,Krchleby,7105,169,1,1party
569429,1,6100,9,Sázavka,6101,327,1,1party
569461,1,6100,7,Skryje,6101,183,1,1party
569488,2,6100,7,Slavíkov,6101,300,1,1party
569526,1,8100,9,Milotice nad Opavou,8101,382,1,1party
569623,1,6100,9,Trpišovice,6101,171,1,1party
569674,2,6100,7,Vepříkov,6101,324,1,1party
569739,1,6100,9,Vlkanov,6101,52,1,1party
569771,1,7100,7,Suchonice,7102,180,1,1party
569828,1,5200,7,Babice,5201,189,1,1party
569852,1,5200,7,Běleč nad Orlicí,5201,335,1,1party
569861,1,5200,5,Benátky,5201,122,1,1party
569917,3,5200,15,Černilov,5201,2408,1,1party
569933,1,5200,7,Čistěves,5201,165,1,1party
569941,1,5200,7,Divec,5201,230,1,1party
569992,1,5200,7,Habřina,5201,302,1,1party
570061,1,7100,7,Špičky,7104,291,1,1party
570117,1,7100,7,Šléglov,7105,42,1,1party
570125,1,5200,7,Chudeřice,5201,258,1,1party
570176,1,5200,7,Kosice,5201,347,1,1party
570206,1,5200,7,Kratonohy,5201,576,1,1party
570257,1,5200,7,Libníkovice,5201,160,1,1party
570273,1,5200,7,Libřice,5201,291,1,1party
570290,1,5200,7,Lišice,5201,157,1,1party
570311,1,5200,10,Lochenice,5201,596,1,1party
570346,1,7200,9,Janová,7203,751,1,1party
570419,1,5200,7,Mokrovousy,5201,379,1,1party
570427,1,5200,5,Myštěves,5201,168,1,1party
570524,1,5200,7,Olešnice,5201,366,1,1party
570532,1,5200,7,Osice,5201,488,1,1party
570729,1,5200,7,Radostov,5201,130,1,1party
570753,1,2100,5,Prodašice,2107,89,1,1party
570796,1,5200,7,Sendražice,5201,431,1,1party
570818,1,2100,7,Dalovice,2107,249,1,1party
570842,1,2100,7,Vinec,2107,295,1,1party
570851,1,5200,9,Sloupno,5201,519,1,1party
570893,1,2100,7,Obrubce,2107,216,1,1party
