KODZASTUP,N_OKRSEK,KRAJ,MANDATY,NAZEVZAST,OKRES,POCOBYV,N_STRANA,type
542229,1,2100,7,Petrovice,2112,277,1,1party
542270,1,2100,5,Pšovlky,2112,287,1,1party
542296,1,3200,5,Nezdice,3204,213,1,1party
542342,1,7200,7,Honětice,7201,80,1,1party
542369,1,2100,7,Senec,2112,255,1,1party
542393,1,7200,7,Vrbka,7201,194,1,1party
542407,1,4200,7,Trnovany,4203,422,1,1party
542423,1,4200,7,Černouček,4203,297,1,1party
542440,1,4200,7,Oleško,4203,100,1,1party
542474,1,2100,7,Šanov,2112,560,1,1party
542482,1,4200,5,Záluží,4203,202,1,1party
542512,1,2100,7,Třtice,2112,489,1,1party
542521,1,4200,7,Michalovice,4203,160,1,1party
542539,1,4200,7,Píšťany,4203,204,1,1party
542555,1,4200,5,Opočno,4204,125,1,1party
542563,1,2100,9,Velká Buková,2112,277,1,1party
542598,1,2100,7,Všetaty,2112,318,1,1party
542636,1,4200,5,Nová Ves,4204,118,1,1party
542814,1,7200,15,Hutisko-Solanec,7203,1987,1,1party
543543,1,7100,7,Hruška,7103,245,1,1party
544329,1,3100,7,Čejkovice,3101,401,1,1party
544345,1,5100,9,Proseč pod Ještědem,5103,417,1,1party
544353,1,5100,9,Heřmanice,5103,260,1,1party
544396,1,7200,15,Liptál,7203,1512,1,1party
544400,1,3100,7,Doudleby,3101,472,1,1party
544442,4,3100,15,Dubné,3101,1677,1,1party
544469,1,7200,7,Malá Bystřice,7203,305,1,1party
544523,2,3100,9,Hosín,3101,924,1,1party
544531,1,5100,7,Čtveřín,5103,582,1,1party
544612,2,3100,9,Jankov,3101,391,1,1party
544655,1,7200,9,Pozděchov,7203,579,1,1party
544710,1,7100,7,Vincencov,7103,113,1,1party
544752,1,6100,7,Příštpo,6104,258,1,1party
544817,3,3100,7,Mladošovice,3101,415,1,1party
544825,1,3100,7,Nedabyle,3101,367,1,1party
544884,2,3100,11,Olešnice,3101,870,1,1party
544914,1,7200,7,Střelná,7203,573,1,1party
544922,1,7200,15,Střítež nad Bečvou,7203,865,1,1party
544957,1,6100,5,Lovčovice,6104,63,1,1party
544965,1,3100,5,Radošovice,3101,192,1,1party
545023,3,3100,15,Slavče,3101,702,1,1party
545074,1,3100,9,Staré Hodějovice,3101,1310,1,1party
545091,1,3100,7,Střížov,3101,218,1,1party
545279,1,7100,7,Domašov nad Bystřicí,7102,495,1,1party
545295,1,6200,7,Skalička,6203,164,1,1party
545325,1,6200,5,Velký Karlov,6207,405,1,1party
545694,1,3100,9,Pohorská Ves,3102,247,1,1party
545732,1,3100,7,Přísečná,3102,183,1,1party
545783,1,4200,7,Dobrná,4201,441,1,1party
545813,1,3100,9,Světlík,3102,232,1,1party
545856,1,4200,7,Dolní Habartice,4201,588,1,1party
545929,1,4200,7,Horní Habartice,4201,415,1,1party
545937,1,5100,7,Lažany,5103,228,1,1party
546160,1,4200,9,Nezabylice,4202,253,1,1party
546178,1,4200,7,Úherce,4204,87,1,1party
546194,1,6100,7,Bačkov,6101,122,1,1party
546232,1,5100,7,Kozly,5101,158,1,1party
546283,1,5100,7,Svojkov,5101,264,1,1party
546330,1,4200,7,Kunratice,4201,249,1,1party
546372,1,3200,7,Buková,3204,237,0,1party
546381,1,3100,5,Horní Radouň,3103,244,1,1party
546399,1,3200,7,Míšov,3204,112,1,1party
546411,1,3200,9,Úherce,3205,384,1,1party
546429,1,4200,7,Chraberce,4204,126,1,1party
546470,1,5200,9,Litíč,5205,181,1,1party
546500,4,3100,15,Jarošov nad Nežárkou,3103,1070,1,1party
546526,1,3200,7,Těškov,3206,312,1,1party
546551,1,3200,7,Újezd u Svatého Kříže,3206,237,1,1party
546658,1,5100,7,Janův Důl,5103,169,1,1party
546755,1,4200,7,Brzánky,4203,89,1,1party
546771,1,4200,7,Kamýk,4203,190,1,1party
546810,1,4200,7,Chudoslavice,4203,174,1,1party
546828,1,4200,7,Staňkovice,4203,32,1,1party
546861,1,4200,9,Dobroměřice,4204,1407,1,1party
546887,1,4200,5,Vršovice,4204,245,1,1party
546895,1,4200,7,Brodec,4204,88,0,1party
546909,1,4200,7,Lukov,4206,138,1,1party
546917,1,3100,11,Písečné,3103,481,1,1party
546925,1,4200,5,Stebno,4207,472,1,1party
546950,1,8100,7,Nová Pláň,8101,55,1,1party
546976,1,7100,7,Hraničné Petrovice,7102,144,1,1party
546992,2,3100,9,Popelín,3103,488,1,1party
547085,2,3100,7,Rodvínov,3103,638,1,1party
547093,1,7100,7,Mutkov,7102,45,1,1party
547123,1,7100,7,Komárov,7102,205,1,1party
547191,1,8100,7,Jezdkovice,8105,245,1,1party
547255,1,6100,7,Švábov,6102,80,1,1party
547409,1,1100,9,Praha-Štěrboholy,1100,2291,1,1party
547450,1,7100,5,Výkleky,7104,275,1,1party
547484,1,5100,7,Ktová,5104,194,1,1party
547531,1,5200,6,Hořenice,5203,152,1,1party
547549,1,6100,7,Bohdalín,6103,170,1,1party
547565,1,5200,9,Vestec,5203,183,1,1party
547581,1,6100,11,Božejov,6103,623,1,1party
547638,1,6100,7,Budíkov,6103,331,1,1party
547689,1,6100,7,Čáslavsko,6103,120,1,1party
547727,1,5200,7,Sendraž,5203,102,1,1party
547859,1,5300,7,Zájezdec,5301,104,1,1party
547891,1,5300,7,Stolany,5301,396,1,1party
547921,1,5300,7,Trpík,5304,90,1,1party
547964,1,5300,5,Sobkovice,5304,237,1,1party
547972,1,5300,5,Hrádek,5304,108,1,1party
547981,1,5300,7,Albrechtice,5304,432,1,1party
548006,1,5300,7,Bošín,5304,102,1,1party
548022,1,5300,5,Vračovice-Orlov,5304,164,1,1party
548065,1,5200,7,Obědovice,5201,307,1,1party
548073,1,6100,7,Ježov,6103,67,1,1party
548103,1,6100,7,Kámen,6103,265,1,1party
548154,1,5200,7,Světí,5201,330,1,1party
548162,1,6100,7,Komorovice,6103,209,1,1party
548189,1,6100,7,Kouty,6101,194,1,1party
548201,1,6100,9,Křeč,6103,231,1,1party
548227,1,6100,7,Křešín,6103,163,1,1party
548235,1,6100,7,Leskovice,6103,110,1,1party
548243,1,6100,7,Horní Paseka,6101,71,1,1party
548308,1,6100,7,Kyjov,6101,148,1,1party
548324,1,6100,7,Skorkov,6101,90,1,1party
548341,1,6100,5,Slavníč,6101,64,1,1party
548359,1,6100,9,Ostrov,6101,161,1,1party
548367,1,6100,7,Mezilesí,6103,109,1,1party
548375,1,6100,5,Čečkovice,6101,84,1,1party
548448,1,6100,7,Dolní Sokolovec,6101,87,1,1party
548481,1,6100,7,Lány,6101,56,1,1party
548499,1,6100,7,Sloupno,6101,40,1,1party
548537,1,6100,7,Úhořilka,6101,48,1,1party
548553,1,6100,5,Slavětín,6101,111,1,1party
548596,1,6100,6,Heřmanice,6101,53,1,1party
548600,1,6100,7,Pošná,6103,254,1,1party
548618,1,6100,7,Kraborovice,6101,106,1,1party
548626,1,6100,7,Zvěstovice,6101,66,1,1party
548634,1,6100,7,Podmoklany,6101,141,1,1party
548651,1,5200,7,Libel,5204,166,1,1party
548677,1,5200,5,Vysoký Újezd,5201,99,1,1party
548685,1,5200,7,Krchleby,5204,110,1,1party
548707,1,5200,7,Vrbice,5204,156,1,1party
548723,1,5200,7,Polom,5204,143,1,1party
548731,1,6100,7,Salačova Lhota,6103,132,1,1party
548758,1,5200,7,Proruby,5204,48,1,1party
548766,1,6100,7,Sedlice,6103,136,1,1party
548782,1,5200,7,Jahodov,5204,97,1,1party
548821,1,5200,7,Borovnička,5205,175,1,1party
548839,1,5200,7,Zábřezí-Řečice,5205,146,1,1party
548898,1,5200,7,Rokytňany,5202,120,1,1party
548910,1,5200,7,Ohaveč,5202,117,1,1party
548944,1,5200,7,Kovač,5202,143,1,1party
548961,1,5200,7,Sedliště,5202,101,1,1party
548987,1,6100,7,Útěchovice,6103,58,1,1party
549002,1,6100,9,Včelnička,6103,242,1,1party
549029,1,5200,7,Vřesník,5202,100,1,1party
549045,1,6100,5,Velký Rybník,6103,202,1,1party
549088,1,5200,5,Dolní Lochov,5202,47,1,1party
549096,1,5200,7,Staré Místo,5202,316,1,1party
549100,1,5200,7,Brada-Rybníček,5202,173,1,1party
549126,1,6100,5,Vojslavice,6103,85,1,1party
549142,3,6100,9,Vyskytná,6103,724,1,1party
549151,1,5200,7,Jinolice,5202,191,1,1party
549185,1,5200,5,Ohařice,5202,75,0,1party
549193,1,5200,7,Zámostí-Blata,5202,125,1,1party
549274,1,5200,5,Rašín,5202,101,1,1party
549282,1,5200,7,Butoves,5202,275,1,1party
549291,1,3100,7,Božetice,3104,347,1,1party
549312,1,5200,7,Kacákova Lhota,5202,165,1,1party
549398,1,3100,7,Heřmaň,3104,276,1,1party
549568,1,3100,7,Lety,3104,279,1,1party
549614,1,3100,5,Myslín,3104,101,1,1party
549673,1,8100,7,Krásná,8102,673,1,1party
549681,1,3100,7,Orlík nad Vltavou,3104,274,1,1party
549690,1,7200,9,Bořenovice,7201,199,1,1party
549711,1,3100,7,Ostrovec,3104,364,1,1party
549738,1,6200,7,Ponětovice,6203,441,1,1party
549754,1,3100,9,Podolí I,3104,365,1,1party
549827,1,3100,9,Ražice,3104,420,1,1party
549835,1,6100,5,Milasín,6105,46,1,1party
549941,1,6100,5,Rosička,6105,42,1,1party
549975,1,3100,7,Veselíčko,3104,211,1,1party
550043,1,3100,7,Zběšičky,3104,160,1,1party
550051,1,6200,7,Plenkovice,6207,367,1,1party
550108,1,6200,7,Kozlany,6206,373,1,1party
550124,1,3100,7,Bošice,3105,351,1,1party
550175,1,6200,9,Podomí,6206,443,1,1party
550183,1,3100,9,Dub,3105,385,1,1party
550248,1,3100,7,Chlumany,3105,349,1,1party
550272,1,6200,9,Cvrčovice,6203,652,1,1party
550353,1,3100,7,Lenora,3105,669,1,1party
550434,1,3100,9,Nebahovy,3105,610,1,1party
550469,1,6100,5,Pálovice,6104,168,1,1party
550477,1,6100,5,Chotěbudice,6104,103,1,1party
550493,1,6100,7,Radkovice u Budče,6104,151,1,1party
550507,1,6100,9,Litohoř,6104,553,1,1party
550574,1,3100,7,Šumavské Hoštice,3105,420,1,1party
550591,1,6100,7,Jiratice,6104,71,1,1party
550604,1,3100,7,Tvrzice,3105,126,1,1party
550655,1,3100,9,Vitějovice,3105,515,1,1party
550698,2,3100,7,Zálezly,3105,342,1,1party
550761,1,3100,5,Želnava,3105,129,1,1party
550779,1,6100,7,Naloučany,6104,162,1,1party
550817,2,3100,11,Bělčice,3106,974,1,1party
550833,1,3100,15,Bílsko,3106,214,1,1party
550841,1,6200,5,Jiřice u Moravských Budějovic,6207,55,1,1party
550949,1,3100,7,Čepřovice,3106,204,1,1party
550981,2,3100,7,Doubravice,3106,270,1,1party
551015,1,3100,9,Drahonice,3106,372,1,1party
551023,3,3100,9,Drážov,3106,233,1,1party
551121,1,3100,7,Hoštice,3106,142,1,1party
551261,1,3100,7,Kraselov,3106,238,1,1party
551457,1,2100,7,Studeněves,2103,492,1,1party
551473,1,3100,9,Myštice,3106,260,1,1party
551481,1,2100,9,Kněžičky,2108,181,1,1party
551538,1,3100,7,Střítež,3102,414,1,1party
551546,1,6100,7,Dubovice,6103,81,1,1party
551571,1,3100,7,Paračov,3106,114,1,1party
551597,1,3100,7,Hajany,3106,153,1,1party
551635,1,3100,7,Předslavice,3106,249,1,1party
551651,1,4100,7,Hory,4102,375,1,1party
551660,4,3100,9,Radomyšl,3106,1317,1,1party
551759,1,3100,7,Sousedovice,3106,300,1,1party
551783,1,8100,7,Valšov,8101,245,1,1party
551805,1,8100,9,Horní Životice,8101,340,1,1party
551864,1,8100,7,Dívčí Hrad,8101,298,1,1party
551899,2,3100,7,Třebohostice,3106,317,1,1party
552020,1,7100,9,Hlušovice,7102,1028,1,1party
552038,1,7100,7,Loučka,7102,202,1,1party
552127,1,3100,6,Bradáčov,3107,45,1,1party
552143,1,3100,9,Budislav,3107,368,1,1party
552194,1,7100,7,Slavětín,7102,196,1,1party
552208,2,3100,9,Dírná,3107,408,1,1party
552216,1,7100,7,Luběnice,7102,495,1,1party
552259,1,7100,5,Olbramice,7102,231,1,1party
552267,1,7100,5,Senička,7102,361,1,1party
552275,1,3100,7,Dráchov,3107,230,1,1party
552283,1,3100,9,Dražice,3107,821,1,1party
552313,1,7100,7,Domašov u Šternberka,7102,340,1,1party
552330,1,7100,7,Hlásnice,7102,230,1,1party
552356,1,7100,7,Babice,7102,443,1,1party
552364,1,7100,7,Ústín,7102,422,1,1party
552399,1,7100,7,Želechovice,7102,232,1,1party
552429,1,7100,7,Svésedlice,7102,245,1,1party
552437,1,7100,7,Krčmaň,7102,486,1,1party
552488,1,8100,9,Vojkovice,8102,761,1,1party
552500,1,8100,7,Pazderna,8102,332,1,1party
552518,1,8100,11,Nošovice,8102,1029,1,1party
552658,1,8100,7,Smilovice,8102,849,1,1party
552771,1,7100,7,Čechy,7104,318,1,1party
552836,1,7100,7,Turovice,7104,232,1,1party
552861,1,3100,9,Pojbuky,3107,114,1,1party
552895,1,3100,9,Přehořov,3107,335,1,1party
552933,1,3100,9,Radimovice u Želče,3107,395,1,1party
552950,1,7100,7,Šišma,7104,217,1,1party
552984,1,7100,5,Dolní Těšice,7104,62,1,1party
553018,1,3100,7,Roudná,3107,569,1,1party
553026,1,7200,9,Valašská Senice,7203,424,1,1party
553107,1,8100,5,Bratříkovice,8105,153,1,1party
553140,4,3100,9,Stádlec,3107,587,1,1party
553166,3,3100,15,Sudoměřice u Bechyně,3107,764,1,1party
553182,1,3100,7,Sviny,3107,332,1,1party
553191,1,7100,7,Vikantice,7105,81,1,1party
553263,1,3100,7,Vesce,3107,290,1,1party
553280,1,3100,7,Vilice,3107,140,1,1party
553298,1,3100,9,Vlastiboř,3107,322,1,1party
553310,1,3100,7,Vlkov,3107,166,1,1party
553344,1,7100,7,Jakubovice,7105,206,1,1party
553395,1,7100,7,Rejchartice,7105,174,1,1party
553433,1,3200,7,Babylon,3201,327,1,1party
553514,1,3200,9,Čermná,3201,254,1,1party
553522,1,3200,7,Tužice,3202,88,1,1party
553557,1,3200,7,Díly,3201,385,1,1party
553565,1,3200,7,Polánka,3204,42,1,1party
553573,1,3200,7,Drahotín,3201,191,1,1party
553581,1,3200,9,Draženov,3201,402,1,1party
553603,1,3200,7,Studená,3205,35,1,1party
553638,1,5100,7,Tachov,5101,214,1,1party
553701,1,5200,7,Bačalky,5202,168,1,1party
553727,1,3200,7,Chocomyšl,3201,113,1,1party
553778,1,3200,7,Kaničky,3201,32,1,1party
553841,1,3200,7,Kvíčovice,3204,442,1,1party
553883,1,6200,5,Ústup,6201,40,1,1party
553891,2,3200,7,Luženičky,3201,400,1,1party
553964,1,6100,7,Častohostice,6104,185,1,1party
554081,1,3200,7,Pasečnice,3201,211,1,1party
554090,1,3200,7,Pec,3201,221,1,1party
554103,1,7100,7,Řídeč,7102,198,1,1party
554189,1,3200,7,Rybník,3201,161,1,1party
554201,1,3200,7,Semněvice,3201,239,1,1party
554367,1,8100,9,Nová Ves,8106,698,1,1party
554383,1,3200,7,Újezd,3201,422,1,1party
554391,1,3200,7,Únějovice,3201,106,1,1party
554413,1,3200,9,Velký Malahov,3201,249,1,1party
554448,1,3200,8,Všepadly,3201,42,1,1party
554464,5,3200,13,Zahořany,3201,1054,1,1party
554472,1,3200,7,Ždánov,3201,150,1,1party
554596,1,4100,7,Křižovatka,4101,265,1,1party
554855,1,4100,9,Trstěnice,4101,381,1,1party
554952,1,5300,7,Otradov,5301,281,1,1party
555240,1,5300,7,Semanín,5304,617,1,1party
555312,1,8100,7,Kujavy,8104,547,1,1party
555339,2,8100,9,Malé Hoštice,8105,1737,1,1party
555347,1,4100,9,Kyselka,4102,785,1,1party
555444,1,4100,9,Otročín,4102,449,1,1party
555461,1,8100,7,Vlaštovičky,8105,388,1,1party
555479,1,4100,9,Potůčky,4102,400,1,1party
555622,1,4100,7,Štědrá,4102,525,1,1party
555801,2,3200,15,Bezděkov,3202,934,1,1party
556076,1,3200,9,Dlouhá Ves,3202,841,1,1party
556319,3,3200,7,Hradešice,3202,437,1,1party
556378,1,3200,9,Chudenice,3202,752,1,1party
556394,2,3200,9,Janovice nad Úhlavou,3202,2307,1,1party
556637,6,3200,15,Měčín,3202,1114,1,1party
556874,1,7200,7,Petrůvka,7204,333,1,1party
556912,4,3200,15,Pačejov,3202,709,1,1party
556947,1,4100,7,Pila,4102,558,1,1party
556980,2,7200,9,Rokytnice,7204,575,1,1party
557013,3,3200,9,Rabí,3202,480,1,1party
557081,1,3200,9,Sytno,3207,242,1,1party
557111,1,3200,7,Srní,3202,217,1,1party
557137,1,3200,15,Strážov,3202,1357,1,1party
557170,1,7200,9,Ostrata,7204,422,1,1party
557196,1,7100,9,Pavlovice u Kojetína,7103,275,1,1party
557200,6,3200,9,Švihov,3202,1644,1,1party
557463,2,3200,9,Zavlekov,3202,414,1,1party
557641,1,3200,7,Čižice,3204,577,1,1party
557684,4,3200,9,Dolní Lukavice,3204,1060,1,1party
557773,1,3200,5,Chlum,3204,234,1,1party
557803,1,3200,7,Chocenice,3204,597,1,1party
558010,1,3200,7,Louňová,3204,104,1,1party
558028,3,3200,9,Lužany,3204,663,1,1party
558044,2,3200,15,Merklín,3204,1159,1,1party
558095,1,3200,7,Nekvasovy,3204,183,1,1party
558117,1,3200,7,Netunice,3204,206,1,1party
558141,1,3200,15,Nezvěstice,3203,1450,1,1party
558231,1,3200,7,Prádlo,3204,215,1,1party
558257,3,3200,11,Příchovice,3204,1165,1,1party
558290,1,3200,9,Roupov,3204,283,1,1party
558311,1,3200,7,Seč,3204,318,1,1party
558419,1,7100,7,Držovice,7103,1479,1,1party
558494,1,3200,7,Ves Touškov,3204,335,1,1party
558583,1,3200,9,Zdemyslice,3204,632,1,1party
558788,1,3200,7,Dolany,3205,287,1,1party
558796,1,3200,7,Dolní Bělá,3205,476,1,1party
558800,1,3200,5,Dolní Hradiště,3205,62,1,1party
558834,1,3200,9,Druztová,3205,802,1,1party
558915,4,3200,15,Hromnice,3205,1268,1,1party
559024,1,3200,7,Kopidlo,3205,139,1,1party
559032,1,3200,7,Koryta,3205,120,1,1party
559059,1,3200,9,Kozolupy,3205,1061,1,1party
559083,1,3200,7,Krašovice,3205,351,1,1party
559121,1,3200,5,Kunějovice,3205,185,1,1party
559164,3,3200,15,Líně,3205,2791,1,1party
559253,1,3200,7,Nadryby,3205,132,1,1party
559318,1,3200,7,Obora,3205,569,1,1party
559326,1,3200,7,Ostrov u Bezdružic,3205,202,1,1party
559423,1,3200,5,Rochlov,3205,302,1,1party
559431,1,3200,7,Rybnice,3205,595,1,1party
559491,2,3200,19,Tlučná,3205,3256,1,1party
559733,1,3200,7,Březina,3206,382,1,1party
559741,1,3200,7,Bujesily,3206,71,1,1party
559768,1,3200,5,Cekov,3206,160,1,1party
559792,1,3200,7,Ejpovice,3206,724,1,1party
559806,4,3200,7,Hlohovice,3206,336,1,1party
559911,1,3200,7,Klabava,3206,470,1,1party
559920,1,3200,9,Kladruby,3206,154,1,1party
559946,1,3200,7,Lhotka u Radnic,3206,65,1,1party
559954,1,3200,7,Liblín,3206,258,1,1party
560057,2,3200,11,Osek,3206,1409,1,1party
560197,1,3100,7,Lažany,3106,53,1,1party
560219,1,3100,7,Drachkov,3106,197,1,1party
560294,2,4100,15,Březová,4103,2616,1,1party
560324,1,4100,11,Citice,4103,874,1,1party
560332,1,4100,7,Dasnice,4103,274,1,1party
560391,1,3100,5,Kuřimany,3106,46,1,1party
560405,1,3100,7,Kladruby,3106,138,1,1party
560413,1,4100,7,Jindřichovice,4103,506,1,1party
560430,1,3100,7,Zhoř u Tábora,3107,164,1,1party
560529,1,3100,7,Dolní Hrachovice,3107,138,1,1party
560561,1,4100,5,Nová Ves,4103,205,1,1party
560626,1,3100,7,Rodná,3107,97,1,1party
560642,1,4100,9,Staré Sedlo,4103,814,1,1party
560651,1,4100,9,Stříbrná,4103,446,1,1party
560723,1,3200,7,Benešovice,3207,209,1,1party
560782,1,3200,7,Cebiv,3207,269,0,1party
560855,1,3200,5,Erpužice,3207,338,1,1party
560987,1,3100,5,Drunče,3103,51,1,1party
560995,1,3100,5,Rosička,3103,62,1,1party
561029,1,3100,5,Světce,3103,130,1,1party
561037,1,3100,5,Vícemil,3103,78,1,1party
561061,1,3100,7,Horní Skrýchov,3103,212,1,1party
561088,1,3100,7,Příbraz,3103,278,1,1party
561118,1,6100,9,Bácovice,6103,90,1,1party
561193,1,3200,7,Staré Sedlo,3207,262,1,1party
561231,1,3200,7,Sulislav,3207,209,1,1party
561258,1,3200,9,Svojšín,3207,446,1,1party
561266,1,6100,7,Litohošť,6103,66,1,1party
561363,1,6100,7,Zhořec,6103,104,1,1party
561452,1,6100,7,Stojčín,6103,110,1,1party
561461,1,6100,7,Jankov,6103,43,1,1party
561525,1,3100,7,Horosedly,3104,147,1,1party
561550,1,3100,7,Kožlí,3104,53,1,1party
561584,1,5100,9,Holany,5101,536,1,1party
561606,1,5100,9,Horní Police,5101,707,1,1party
561614,1,5100,7,Chlum,5101,259,1,1party
561622,1,5100,9,Chotovice,5101,165,1,1party
561657,1,5100,7,Janovice v Podještědí,5103,90,1,1party
561673,1,3100,7,Křišťanov,3105,91,1,1party
561771,1,6100,5,Vysoká Lhota,6103,16,1,1party
561878,1,5100,9,Nový Oldřichov,5101,788,1,1party
561924,1,6100,7,Dehtáře,6103,109,1,1party
561959,1,5100,11,Polevsko,5101,427,1,1party
561975,1,6100,7,Zajíčkov,6103,231,1,1party
562122,1,3100,7,Boudy,3104,201,1,1party
562149,1,3100,9,Minice,3104,32,1,1party
562238,1,5100,7,Vrchovany,5101,111,1,1party
562271,1,3100,7,Temešvár,3104,120,1,1party
562289,1,3100,5,Vojníkov,3104,76,1,1party
562386,1,3100,7,Hamr,3103,368,1,1party
562416,1,3100,7,Dobrohošť,3103,48,1,1party
562475,1,3100,7,Okrouhlá Radouň,3103,216,1,1party
562483,2,4200,7,Heřmanov,4201,474,1,1party
562513,1,4200,7,Hřensko,4201,267,1,1party
562548,1,3100,7,Bednárec,3103,129,1,1party
562599,1,3100,7,Velký Ratmírov,3103,225,1,1party
562602,1,3100,5,Dolní Žďár,3103,145,1,1party
562637,1,3100,7,Frahelž,3103,149,1,1party
562696,1,3100,5,Hadravova Rosička,3103,58,1,1party
562726,1,3100,7,Báňovice,3103,109,1,1party
562734,1,3100,5,Nová Olešná,3103,120,1,1party
562742,1,3100,7,Bořetín,3103,103,1,1party
562807,1,3100,5,Halámky,3103,174,1,1party
562815,1,3100,7,Dunajovice,3103,216,1,1party
562823,2,4200,9,Staré Křečany,4201,1195,1,1party
562866,1,3100,7,Mažice,3107,132,1,1party
562891,1,4200,7,Velká Bukovina,4201,513,1,1party
562947,1,4200,9,Vilémov,4201,864,1,1party
562963,1,3100,7,Jedlany,3107,76,1,1party
562998,1,4200,9,Blatno,4202,578,1,1party
563081,1,4200,9,Chbany,4202,636,1,1party
563153,1,3100,7,Třebějice,3107,63,1,1party
563161,1,4200,9,Křimov,4202,410,1,1party
563269,1,4200,7,Okounov,4202,397,1,1party
563293,1,4200,5,Pětipsy,4202,201,1,1party
563307,1,3100,7,Drhovice,3107,223,1,1party
563315,1,4200,9,Kryštofovy Hamry,4202,178,1,1party
563617,1,5100,7,Jílové u Držkova,5102,224,1,1party
563650,1,3100,7,Dlouhá Lhota,3107,154,1,1party
563684,1,5100,7,Loužnice,5102,219,1,1party
563714,1,5100,7,Maršovice,5102,627,1,1party
563773,1,5100,5,Radčice,5102,178,1,1party
563846,1,5100,5,Vlastiboř,5102,123,1,1party
563927,1,3100,5,Zadní Střítež,3107,33,1,1party
564079,1,5100,7,Horní Řasnice,5103,241,1,1party
564095,9,5100,25,Hrádek nad Nisou,5103,7704,1,1party
564168,1,5100,9,Krásný Les,5103,477,1,1party
564192,1,2100,7,Páleč,2103,214,1,1party
564206,1,5100,9,Lázně Libverda,5103,441,1,1party
564231,1,5100,9,Mníšek,5103,1694,1,1party
564320,1,2100,7,Zbenice,2111,131,1,1party
564362,1,2100,7,Vrančice,2111,158,1,1party
564401,1,5100,7,Soběslavice,5103,164,1,1party
564419,1,2100,7,Cetyně,2111,165,1,1party
564460,1,5100,9,Šimonovice,5103,1383,1,1party
564516,1,5100,7,Vlastibořice,5103,351,1,1party
564541,1,5100,7,Zdislava,5103,270,1,1party
564559,1,2100,7,Bohostice,2111,200,1,1party
564648,1,4200,7,Bříza,4203,455,1,1party
564672,1,4200,7,Ctiněves,4203,379,1,1party
564699,1,4200,7,Černiv,4203,141,1,1party
564702,1,2100,7,Masojedy,2104,109,1,1party
564729,1,4200,9,Děčany,4203,381,1,1party
564737,1,4200,7,Dlažkovice,4203,123,1,1party
564761,1,2100,7,Konojedy,2109,270,1,1party
564796,1,2100,7,Výžerky,2109,175,1,1party
564826,1,2100,7,Vrátkov,2104,272,1,1party
564842,1,4200,7,Hlinná,4203,296,1,1party
564923,2,4200,9,Chodouny,4203,669,1,1party
564940,1,4200,7,Chotěšov,4203,506,1,1party
564958,1,4200,7,Chotiměř,4203,294,1,1party
564966,1,4200,7,Chotiněves,4203,214,1,1party
564974,1,2100,7,Káraný,2109,779,1,1party
564991,1,2100,7,Křenice,2109,908,1,1party
565008,1,2100,7,Dobročovice,2109,332,1,1party
565075,1,4200,7,Křesín,4203,325,1,1party
565113,1,4200,7,Lhotka nad Labem,4203,394,1,1party
565130,1,2100,5,Všesulov,2112,103,1,1party
565148,1,4200,7,Libkovice pod Řípem,4203,526,1,1party
565172,1,4200,9,Libotenice,4203,443,1,1party
565202,1,2100,5,Hracholusky,2112,74,1,1party
565288,1,2100,7,Karlova Ves,2112,129,1,1party
565296,1,4200,7,Mlékojedy,4203,240,1,1party
565326,1,2100,7,Švihov,2112,57,1,1party
565351,1,2100,7,Krakov,2112,144,1,1party
565369,1,2100,7,Krakovec,2112,68,1,1party
565377,1,2100,7,Malinová,2112,99,1,1party
565393,1,4200,7,Ploskovice,4203,458,1,1party
565423,1,2100,7,Bdín,2112,72,1,1party
565440,1,2100,5,Kalivody,2112,103,1,1party
565474,1,4200,7,Přestavlky,4203,294,1,1party
565482,1,4200,7,Račice,4203,343,1,1party
565504,1,2100,7,Řeřichy,2112,109,1,1party
565521,1,4200,7,Radovesice,4203,506,1,1party
565547,1,4200,5,Rochov,4203,141,1,1party
565563,1,2100,7,Lipník,2107,368,1,1party
565571,1,2100,7,Vlkava,2107,424,1,1party
565598,1,4200,7,Siřejovice,4203,275,1,1party
565628,1,2100,7,Vinařice,2107,316,1,1party
565636,1,2100,7,Rohatsko,2107,269,1,1party
565652,1,2100,9,Rabakov,2107,55,1,1party
565750,1,2100,7,Bílá Hlína,2107,117,1,1party
565776,2,4200,15,Třebívlice,4203,818,1,1party
565822,1,2100,5,Mohelnice nad Jizerou,2107,91,1,1party
565857,1,4200,7,Velké Žernoseky,4203,495,1,1party
565865,1,4200,7,Vchynice,4203,319,1,1party
565873,1,4200,9,Vlastislav,4203,176,1,1party
565903,1,4200,7,Vrbičany,4203,312,1,1party
565911,1,4200,7,Vrutice,4203,315,1,1party
565954,1,4200,9,Židovice,4203,384,1,1party
565989,1,2100,5,Hlavenec,2109,445,1,1party
566039,1,2100,7,Jizerní Vtelno,2107,332,1,1party
566063,1,4200,9,Břvany,4204,314,1,1party
566080,1,3200,6,Čečovice,3204,89,1,1party
566136,1,3200,9,Brnířov,3201,410,1,1party
566144,1,3200,7,Kanice,3201,198,1,1party
566179,1,3200,7,Hradiště,3201,195,1,1party
566187,2,4200,9,Holedeč,4204,620,1,1party
566209,1,3200,7,Otov,3201,107,1,1party
566250,1,3200,7,Vlkanov,3201,124,1,1party
