id,OKRSEK,KODZASTUP,NAZEVZAST,group,HLASY
554782-8065,8065,554782,Praha hl.m.,3,21786
554782-8066,8066,554782,Praha hl.m.,4,17861
554782-8067,8067,554782,Praha hl.m.,4,14367
554782-8068,8068,554782,Praha hl.m.,3,15943
554782-8069,8069,554782,Praha hl.m.,3,26200
554782-8070,8070,554782,Praha hl.m.,0,22996
554782-8071,8071,554782,Praha hl.m.,0,19416
554782-8072,8072,554782,Praha hl.m.,0,15242
554782-8073,8073,554782,Praha hl.m.,1,23379
554782-8074,8074,554782,Praha hl.m.,1,23215
554782-8075,8075,554782,Praha hl.m.,0,28458
554782-8076,8076,554782,Praha hl.m.,1,512
554782-8077,8077,554782,Praha hl.m.,0,39817
554782-8078,8078,554782,Praha hl.m.,0,25599
554782-8079,8079,554782,Praha hl.m.,1,10429
554782-8080,8080,554782,Praha hl.m.,1,19875
554782-8081,8081,554782,Praha hl.m.,1,25694
554782-8082,8082,554782,Praha hl.m.,1,22234
554782-8083,8083,554782,Praha hl.m.,1,15463
554782-8084,8084,554782,Praha hl.m.,1,17258
554782-8085,8085,554782,Praha hl.m.,3,22611
554782-8086,8086,554782,Praha hl.m.,1,15107
554782-8087,8087,554782,Praha hl.m.,1,26956
554782-8088,8088,554782,Praha hl.m.,0,34293
554782-8089,8089,554782,Praha hl.m.,1,18312
554782-8090,8090,554782,Praha hl.m.,1,17223
554782-8091,8091,554782,Praha hl.m.,1,33219
554782-8092,8092,554782,Praha hl.m.,0,43741
554782-8093,8093,554782,Praha hl.m.,1,30847
554782-8094,8094,554782,Praha hl.m.,0,29361
554782-8095,8095,554782,Praha hl.m.,1,19358
554782-8096,8096,554782,Praha hl.m.,1,20630
554782-8097,8097,554782,Praha hl.m.,1,18514
554782-8098,8098,554782,Praha hl.m.,0,17404
554782-8099,8099,554782,Praha hl.m.,1,23154
554782-8100,8100,554782,Praha hl.m.,1,12623
554782-8101,8101,554782,Praha hl.m.,0,15780
554782-8102,8102,554782,Praha hl.m.,0,16727
554782-8103,8103,554782,Praha hl.m.,1,15425
554782-8104,8104,554782,Praha hl.m.,1,27179
554782-8105,8105,554782,Praha hl.m.,1,28058
554782-8106,8106,554782,Praha hl.m.,1,22059
554782-8107,8107,554782,Praha hl.m.,0,27142
554782-8108,8108,554782,Praha hl.m.,0,12176
554782-9001,9001,554782,Praha hl.m.,2,18134
554782-9002,9002,554782,Praha hl.m.,1,11268
554782-9003,9003,554782,Praha hl.m.,3,36173
554782-9004,9004,554782,Praha hl.m.,3,33572
554782-9005,9005,554782,Praha hl.m.,0,21115
554782-9006,9006,554782,Praha hl.m.,3,22940
554782-9007,9007,554782,Praha hl.m.,0,25034
554782-9008,9008,554782,Praha hl.m.,0,22167
554782-9009,9009,554782,Praha hl.m.,0,29058
554782-9010,9010,554782,Praha hl.m.,2,19079
554782-9011,9011,554782,Praha hl.m.,0,13811
554782-9012,9012,554782,Praha hl.m.,0,19812
554782-9013,9013,554782,Praha hl.m.,3,18637
554782-9014,9014,554782,Praha hl.m.,2,10341
554782-9015,9015,554782,Praha hl.m.,2,16519
554782-9016,9016,554782,Praha hl.m.,0,21594
554782-9017,9017,554782,Praha hl.m.,3,45023
554782-9018,9018,554782,Praha hl.m.,3,41100
554782-9019,9019,554782,Praha hl.m.,0,29549
554782-9020,9020,554782,Praha hl.m.,0,10852
554782-9021,9021,554782,Praha hl.m.,1,14453
554782-9022,9022,554782,Praha hl.m.,2,20420
554782-9023,9023,554782,Praha hl.m.,2,24400
554782-9024,9024,554782,Praha hl.m.,0,43696
554782-9025,9025,554782,Praha hl.m.,2,17590
554782-9026,9026,554782,Praha hl.m.,1,16056
554782-9027,9027,554782,Praha hl.m.,1,18372
554782-9028,9028,554782,Praha hl.m.,2,17264
554782-9029,9029,554782,Praha hl.m.,1,17262
554782-9030,9030,554782,Praha hl.m.,1,21893
554782-9031,9031,554782,Praha hl.m.,2,22549
554782-9032,9032,554782,Praha hl.m.,1,24889
554782-9033,9033,554782,Praha hl.m.,1,20211
554782-9034,9034,554782,Praha hl.m.,0,51228
554782-9035,9035,554782,Praha hl.m.,1,21456
554782-9036,9036,554782,Praha hl.m.,1,19024
554782-9037,9037,554782,Praha hl.m.,2,21355
554782-9038,9038,554782,Praha hl.m.,2,22900
554782-9039,9039,554782,Praha hl.m.,1,15150
554782-9040,9040,554782,Praha hl.m.,0,18731
554782-9041,9041,554782,Praha hl.m.,2,26247
554782-9042,9042,554782,Praha hl.m.,0,19728
554782-10001,10001,554782,Praha hl.m.,4,12254
554782-10002,10002,554782,Praha hl.m.,4,10152
554782-10003,10003,554782,Praha hl.m.,3,15943
554782-10004,10004,554782,Praha hl.m.,4,20609
554782-10005,10005,554782,Praha hl.m.,1,18069
554782-10006,10006,554782,Praha hl.m.,0,15917
554782-10007,10007,554782,Praha hl.m.,1,16130
554782-10008,10008,554782,Praha hl.m.,1,20757
554782-10009,10009,554782,Praha hl.m.,0,26831
554782-10010,10010,554782,Praha hl.m.,2,15894
554782-10011,10011,554782,Praha hl.m.,1,15406
554782-10012,10012,554782,Praha hl.m.,2,27706
554782-10013,10013,554782,Praha hl.m.,2,18758
554782-10014,10014,554782,Praha hl.m.,1,8678
554782-10015,10015,554782,Praha hl.m.,0,41397
554782-10016,10016,554782,Praha hl.m.,0,26345
554782-10017,10017,554782,Praha hl.m.,0,32791
554782-10018,10018,554782,Praha hl.m.,0,14130
554782-10019,10019,554782,Praha hl.m.,0,20259
554782-10020,10020,554782,Praha hl.m.,2,14387
554782-10021,10021,554782,Praha hl.m.,0,14478
554782-10022,10022,554782,Praha hl.m.,3,14859
554782-10023,10023,554782,Praha hl.m.,0,18806
554782-10024,10024,554782,Praha hl.m.,0,23471
554782-10025,10025,554782,Praha hl.m.,0,21622
554782-10026,10026,554782,Praha hl.m.,0,16112
554782-10027,10027,554782,Praha hl.m.,0,14151
554782-10028,10028,554782,Praha hl.m.,0,16327
554782-10029,10029,554782,Praha hl.m.,0,15200
554782-10030,10030,554782,Praha hl.m.,0,26861
554782-10031,10031,554782,Praha hl.m.,4,26580
554782-10032,10032,554782,Praha hl.m.,1,17874
554782-10033,10033,554782,Praha hl.m.,0,22902
554782-10034,10034,554782,Praha hl.m.,0,21873
554782-10035,10035,554782,Praha hl.m.,0,27308
554782-10036,10036,554782,Praha hl.m.,0,18220
554782-10037,10037,554782,Praha hl.m.,0,16031
554782-10038,10038,554782,Praha hl.m.,2,17662
554782-10039,10039,554782,Praha hl.m.,0,26483
554782-10040,10040,554782,Praha hl.m.,0,21987
554782-10041,10041,554782,Praha hl.m.,2,19685
554782-10042,10042,554782,Praha hl.m.,0,19691
554782-10043,10043,554782,Praha hl.m.,0,24370
554782-10044,10044,554782,Praha hl.m.,2,25964
554782-10045,10045,554782,Praha hl.m.,1,20146
554782-10046,10046,554782,Praha hl.m.,0,15659
554782-10047,10047,554782,Praha hl.m.,0,20063
554782-10048,10048,554782,Praha hl.m.,0,24965
554782-10049,10049,554782,Praha hl.m.,0,19455
554782-10050,10050,554782,Praha hl.m.,0,17268
554782-10051,10051,554782,Praha hl.m.,2,19005
554782-10052,10052,554782,Praha hl.m.,2,27049
554782-10053,10053,554782,Praha hl.m.,3,24461
554782-10054,10054,554782,Praha hl.m.,2,21986
554782-10055,10055,554782,Praha hl.m.,1,16106
554782-10056,10056,554782,Praha hl.m.,0,15223
554782-10057,10057,554782,Praha hl.m.,3,23758
554782-10058,10058,554782,Praha hl.m.,1,18140
554782-10059,10059,554782,Praha hl.m.,0,28098
554782-10060,10060,554782,Praha hl.m.,1,13338
554782-10061,10061,554782,Praha hl.m.,0,14969
554782-10062,10062,554782,Praha hl.m.,0,16119
554782-10063,10063,554782,Praha hl.m.,0,30663
554782-10064,10064,554782,Praha hl.m.,2,18765
554782-10065,10065,554782,Praha hl.m.,0,31336
554782-10066,10066,554782,Praha hl.m.,0,17458
554782-10067,10067,554782,Praha hl.m.,2,25210
554782-10068,10068,554782,Praha hl.m.,2,31812
554782-10069,10069,554782,Praha hl.m.,1,18831
554782-10070,10070,554782,Praha hl.m.,2,23139
554782-10071,10071,554782,Praha hl.m.,1,18076
554782-10072,10072,554782,Praha hl.m.,0,15008
554782-10073,10073,554782,Praha hl.m.,0,19192
554782-10074,10074,554782,Praha hl.m.,0,13734
554782-10075,10075,554782,Praha hl.m.,0,14234
554782-10076,10076,554782,Praha hl.m.,0,14919
554782-10077,10077,554782,Praha hl.m.,0,20627
554782-10078,10078,554782,Praha hl.m.,4,17354
554782-10079,10079,554782,Praha hl.m.,4,12366
554782-10080,10080,554782,Praha hl.m.,0,11937
554782-10081,10081,554782,Praha hl.m.,4,14778
554782-10082,10082,554782,Praha hl.m.,3,14800
554782-10083,10083,554782,Praha hl.m.,4,13882
554782-10084,10084,554782,Praha hl.m.,0,13956
554782-10085,10085,554782,Praha hl.m.,3,12534
554782-10086,10086,554782,Praha hl.m.,4,13979
554782-10087,10087,554782,Praha hl.m.,0,11463
554782-10088,10088,554782,Praha hl.m.,3,11699
554782-10089,10089,554782,Praha hl.m.,4,16313
554782-10090,10090,554782,Praha hl.m.,4,15569
554782-10091,10091,554782,Praha hl.m.,4,19154
554782-10092,10092,554782,Praha hl.m.,4,13530
554782-10093,10093,554782,Praha hl.m.,3,13410
554782-10094,10094,554782,Praha hl.m.,0,18192
554782-10095,10095,554782,Praha hl.m.,0,15655
554782-10096,10096,554782,Praha hl.m.,0,17525
554782-10097,10097,554782,Praha hl.m.,0,18009
554782-10098,10098,554782,Praha hl.m.,0,19141
554782-10099,10099,554782,Praha hl.m.,0,16734
554782-10100,10100,554782,Praha hl.m.,0,18126
554782-10101,10101,554782,Praha hl.m.,0,19505
554782-10102,10102,554782,Praha hl.m.,1,14599
554782-10103,10103,554782,Praha hl.m.,0,16393
554782-10104,10104,554782,Praha hl.m.,2,17972
554782-10105,10105,554782,Praha hl.m.,0,16662
554782-10106,10106,554782,Praha hl.m.,3,17219
554782-10107,10107,554782,Praha hl.m.,0,21115
554782-10108,10108,554782,Praha hl.m.,0,21042
554782-10109,10109,554782,Praha hl.m.,2,8239
554782-23001,23001,554782,Praha hl.m.,2,36669
554782-23002,23002,554782,Praha hl.m.,0,18155
554782-24001,24001,554782,Praha hl.m.,2,17136
554782-25001,25001,554782,Praha hl.m.,2,32342
554782-30001,30001,554782,Praha hl.m.,2,32458
554782-30002,30002,554782,Praha hl.m.,0,32266
554782-31001,31001,554782,Praha hl.m.,2,54917
554782-31002,31002,554782,Praha hl.m.,2,38527
554782-20001,20001,554782,Praha hl.m.,1,26099
554782-20002,20002,554782,Praha hl.m.,1,19949
554782-20003,20003,554782,Praha hl.m.,0,40716
554782-20004,20004,554782,Praha hl.m.,2,27961
554782-20005,20005,554782,Praha hl.m.,1,21714
554782-20006,20006,554782,Praha hl.m.,0,32551
554782-20007,20007,554782,Praha hl.m.,1,22293
554782-20008,20008,554782,Praha hl.m.,0,33854
554782-20009,20009,554782,Praha hl.m.,2,25161
554782-20010,20010,554782,Praha hl.m.,0,28815
554782-20011,20011,554782,Praha hl.m.,2,31952
554782-20012,20012,554782,Praha hl.m.,1,22462
554782-32001,32001,554782,Praha hl.m.,2,41224
554782-32002,32002,554782,Praha hl.m.,2,46835
554782-33001,33001,554782,Praha hl.m.,2,43158
554782-34001,34001,554782,Praha hl.m.,2,38862
554782-34002,34002,554782,Praha hl.m.,0,47810
554782-34003,34003,554782,Praha hl.m.,1,6528
554782-35001,35001,554782,Praha hl.m.,2,7239
554782-36001,36001,554782,Praha hl.m.,2,31840
554782-43001,43001,554782,Praha hl.m.,2,7106
554782-47001,47001,554782,Praha hl.m.,0,60905
554782-22001,22001,554782,Praha hl.m.,0,29809
554782-22002,22002,554782,Praha hl.m.,2,32870
554782-22003,22003,554782,Praha hl.m.,3,34951
554782-22004,22004,554782,Praha hl.m.,0,33569
554782-22005,22005,554782,Praha hl.m.,0,32181
554782-22006,22006,554782,Praha hl.m.,2,31360
554782-22007,22007,554782,Praha hl.m.,2,25748
554782-22008,22008,554782,Praha hl.m.,2,17945
554782-21001,21001,554782,Praha hl.m.,2,34226
554782-21002,21002,554782,Praha hl.m.,2,42543
554782-21003,21003,554782,Praha hl.m.,1,47438
554782-21004,21004,554782,Praha hl.m.,2,31070
554782-21005,21005,554782,Praha hl.m.,2,37134
554782-21006,21006,554782,Praha hl.m.,2,26563
554782-21007,21007,554782,Praha hl.m.,1,27134
554782-21008,21008,554782,Praha hl.m.,1,31518
554782-55001,55001,554782,Praha hl.m.,3,34047
554782-55002,55002,554782,Praha hl.m.,0,32219
554782-55003,55003,554782,Praha hl.m.,0,33701
554782-39001,39001,554782,Praha hl.m.,2,69416
554782-40001,40001,554782,Praha hl.m.,2,17417
554782-45001,45001,554782,Praha hl.m.,2,16182
554782-16001,16001,554782,Praha hl.m.,2,17697
554782-16002,16002,554782,Praha hl.m.,2,32430
554782-16003,16003,554782,Praha hl.m.,2,16020
554782-16004,16004,554782,Praha hl.m.,2,11952
554782-16005,16005,554782,Praha hl.m.,2,35249
554782-16006,16006,554782,Praha hl.m.,2,27261
554782-16007,16007,554782,Praha hl.m.,2,25336
554782-16008,16008,554782,Praha hl.m.,2,27188
554782-46001,46001,554782,Praha hl.m.,2,39405
554782-46002,46002,554782,Praha hl.m.,0,29418
554782-46003,46003,554782,Praha hl.m.,0,30815
554782-48001,48001,554782,Praha hl.m.,2,48837
554782-48002,48002,554782,Praha hl.m.,3,41124
554782-13001,13001,554782,Praha hl.m.,0,25103
554782-13002,13002,554782,Praha hl.m.,0,26090
554782-13003,13003,554782,Praha hl.m.,1,25868
554782-13004,13004,554782,Praha hl.m.,0,20844
554782-13005,13005,554782,Praha hl.m.,1,25036
554782-13006,13006,554782,Praha hl.m.,0,19930
554782-13007,13007,554782,Praha hl.m.,4,15562
554782-13008,13008,554782,Praha hl.m.,1,27018
554782-13009,13009,554782,Praha hl.m.,1,21498
554782-13010,13010,554782,Praha hl.m.,1,21548
554782-13011,13011,554782,Praha hl.m.,1,19910
554782-13012,13012,554782,Praha hl.m.,0,16656
554782-13013,13013,554782,Praha hl.m.,1,18259
554782-13014,13014,554782,Praha hl.m.,2,20919
554782-13015,13015,554782,Praha hl.m.,0,23674
554782-13016,13016,554782,Praha hl.m.,3,23591
554782-13017,13017,554782,Praha hl.m.,2,20339
554782-13018,13018,554782,Praha hl.m.,3,23653
554782-13019,13019,554782,Praha hl.m.,2,14321
554782-13020,13020,554782,Praha hl.m.,0,20205
554782-13021,13021,554782,Praha hl.m.,0,15015
554782-13022,13022,554782,Praha hl.m.,2,22325
554782-13023,13023,554782,Praha hl.m.,0,27201
554782-13024,13024,554782,Praha hl.m.,0,24764
554782-13025,13025,554782,Praha hl.m.,0,25137
554782-13026,13026,554782,Praha hl.m.,0,21389
554782-13027,13027,554782,Praha hl.m.,0,34034
554782-13028,13028,554782,Praha hl.m.,0,18163
554782-13029,13029,554782,Praha hl.m.,3,16140
554782-13030,13030,554782,Praha hl.m.,3,15600
554782-13031,13031,554782,Praha hl.m.,1,14929
554782-13032,13032,554782,Praha hl.m.,2,29138
554782-13033,13033,554782,Praha hl.m.,0,20324
554782-13034,13034,554782,Praha hl.m.,0,19962
554782-13035,13035,554782,Praha hl.m.,0,17448
554782-13036,13036,554782,Praha hl.m.,3,19796
554782-13037,13037,554782,Praha hl.m.,1,14526
554782-13038,13038,554782,Praha hl.m.,2,17276
554782-13039,13039,554782,Praha hl.m.,2,21794
554782-13040,13040,554782,Praha hl.m.,3,29702
554782-13041,13041,554782,Praha hl.m.,2,15540
554782-13042,13042,554782,Praha hl.m.,0,10668
554782-13043,13043,554782,Praha hl.m.,2,27269
554782-13044,13044,554782,Praha hl.m.,0,22454
554782-13045,13045,554782,Praha hl.m.,2,12473
554782-13046,13046,554782,Praha hl.m.,3,23214
554782-13047,13047,554782,Praha hl.m.,3,13128
554782-13048,13048,554782,Praha hl.m.,0,19553
554782-13049,13049,554782,Praha hl.m.,0,25297
554782-13050,13050,554782,Praha hl.m.,0,22178
554782-13051,13051,554782,Praha hl.m.,3,23156
554782-13052,13052,554782,Praha hl.m.,0,17027
554782-13053,13053,554782,Praha hl.m.,0,19623
554782-13054,13054,554782,Praha hl.m.,3,22826
554782-13055,13055,554782,Praha hl.m.,3,18050
554782-13056,13056,554782,Praha hl.m.,0,15797
554782-13057,13057,554782,Praha hl.m.,1,14654
554782-50001,50001,554782,Praha hl.m.,2,35672
554782-50002,50002,554782,Praha hl.m.,2,40419
554782-53001,53001,554782,Praha hl.m.,1,17678
554782-53002,53002,554782,Praha hl.m.,2,19895
554782-53003,53003,554782,Praha hl.m.,0,34547
554782-56001,56001,554782,Praha hl.m.,3,19522
554782-56002,56002,554782,Praha hl.m.,3,28020
554782-56003,56003,554782,Praha hl.m.,2,21279
554782-56004,56004,554782,Praha hl.m.,3,41908
554782-56005,56005,554782,Praha hl.m.,2,23420
554782-56006,56006,554782,Praha hl.m.,1,18042
554782-56007,56007,554782,Praha hl.m.,0,17241
554782-56008,56008,554782,Praha hl.m.,3,39089
554782-56009,56009,554782,Praha hl.m.,0,14878
554782-56010,56010,554782,Praha hl.m.,1,7032
554782-57001,57001,554782,Praha hl.m.,0,40398
554782-57002,57002,554782,Praha hl.m.,1,31022
554782-57003,57003,554782,Praha hl.m.,3,34718
554782-57004,57004,554782,Praha hl.m.,2,13042
554782-11001,11001,554782,Praha hl.m.,1,24143
554782-11002,11002,554782,Praha hl.m.,1,19466
554782-11003,11003,554782,Praha hl.m.,1,22623
554782-11004,11004,554782,Praha hl.m.,0,26040
554782-11005,11005,554782,Praha hl.m.,0,32296
554782-11006,11006,554782,Praha hl.m.,1,30902
554782-11007,11007,554782,Praha hl.m.,1,21915
554782-11008,11008,554782,Praha hl.m.,1,20514
554782-11009,11009,554782,Praha hl.m.,1,23103
554782-11010,11010,554782,Praha hl.m.,1,24838
554782-11011,11011,554782,Praha hl.m.,1,26012
554782-11012,11012,554782,Praha hl.m.,1,27080
554782-11013,11013,554782,Praha hl.m.,1,26914
554782-11014,11014,554782,Praha hl.m.,1,16194
554782-11015,11015,554782,Praha hl.m.,0,37284
554782-11016,11016,554782,Praha hl.m.,0,34110
554782-11017,11017,554782,Praha hl.m.,1,27100
554782-11018,11018,554782,Praha hl.m.,1,18447
554782-11019,11019,554782,Praha hl.m.,1,19237
554782-11020,11020,554782,Praha hl.m.,1,20310
554782-11021,11021,554782,Praha hl.m.,1,24348
554782-11022,11022,554782,Praha hl.m.,1,20267
554782-11023,11023,554782,Praha hl.m.,1,21845
554782-11024,11024,554782,Praha hl.m.,1,20304
554782-11025,11025,554782,Praha hl.m.,0,20041
554782-11026,11026,554782,Praha hl.m.,1,24905
554782-11027,11027,554782,Praha hl.m.,2,25964
554782-11028,11028,554782,Praha hl.m.,1,21645
554782-11029,11029,554782,Praha hl.m.,1,18614
554782-11030,11030,554782,Praha hl.m.,1,23872
554782-11031,11031,554782,Praha hl.m.,1,22794
554782-11032,11032,554782,Praha hl.m.,1,22304
554782-11033,11033,554782,Praha hl.m.,1,22633
554782-11034,11034,554782,Praha hl.m.,1,26615
554782-11035,11035,554782,Praha hl.m.,1,20054
554782-11036,11036,554782,Praha hl.m.,1,23367
554782-11037,11037,554782,Praha hl.m.,1,24438
554782-11038,11038,554782,Praha hl.m.,1,22793
554782-11039,11039,554782,Praha hl.m.,1,16253
554782-11040,11040,554782,Praha hl.m.,1,20795
554782-11041,11041,554782,Praha hl.m.,1,26783
554782-11042,11042,554782,Praha hl.m.,1,26474
554782-11043,11043,554782,Praha hl.m.,2,27687
554782-11044,11044,554782,Praha hl.m.,1,24343
554782-11045,11045,554782,Praha hl.m.,0,29844
554782-11046,11046,554782,Praha hl.m.,2,28879
554782-11047,11047,554782,Praha hl.m.,1,21528
554782-11048,11048,554782,Praha hl.m.,1,24046
554782-11049,11049,554782,Praha hl.m.,2,21875
554782-11050,11050,554782,Praha hl.m.,0,30691
554782-11051,11051,554782,Praha hl.m.,1,22365
554782-11052,11052,554782,Praha hl.m.,1,26786
554782-11053,11053,554782,Praha hl.m.,1,23626
554782-11054,11054,554782,Praha hl.m.,1,30862
554782-11055,11055,554782,Praha hl.m.,2,25318
554782-11056,11056,554782,Praha hl.m.,0,26145
554782-11057,11057,554782,Praha hl.m.,1,26363
554782-11058,11058,554782,Praha hl.m.,0,26618
554782-11059,11059,554782,Praha hl.m.,0,33155
554782-11060,11060,554782,Praha hl.m.,4,32184
554782-11061,11061,554782,Praha hl.m.,0,40294
554782-11062,11062,554782,Praha hl.m.,0,34450
554782-37001,37001,554782,Praha hl.m.,3,27450
554782-37002,37002,554782,Praha hl.m.,0,36897
554782-37003,37003,554782,Praha hl.m.,2,31782
554782-37004,37004,554782,Praha hl.m.,3,32239
554782-37005,37005,554782,Praha hl.m.,0,29224
554782-37006,37006,554782,Praha hl.m.,3,21595
554782-38001,38001,554782,Praha hl.m.,2,33824
554782-38002,38002,554782,Praha hl.m.,0,38505
554782-38003,38003,554782,Praha hl.m.,3,17655
554782-38004,38004,554782,Praha hl.m.,0,24892
554782-38005,38005,554782,Praha hl.m.,0,36082
554782-38006,38006,554782,Praha hl.m.,2,26033
554782-12001,12001,554782,Praha hl.m.,2,27339
554782-12002,12002,554782,Praha hl.m.,2,30142
554782-12003,12003,554782,Praha hl.m.,2,34185
554782-12004,12004,554782,Praha hl.m.,0,30533
554782-12005,12005,554782,Praha hl.m.,0,33064
554782-12006,12006,554782,Praha hl.m.,0,29817
554782-12007,12007,554782,Praha hl.m.,0,34290
554782-12008,12008,554782,Praha hl.m.,0,27939
554782-12009,12009,554782,Praha hl.m.,0,26767
554782-12010,12010,554782,Praha hl.m.,2,24795
554782-12011,12011,554782,Praha hl.m.,0,25501
554782-12012,12012,554782,Praha hl.m.,2,31290
554782-12013,12013,554782,Praha hl.m.,0,32033
554782-12014,12014,554782,Praha hl.m.,0,24029
554782-12015,12015,554782,Praha hl.m.,2,16984
554782-12016,12016,554782,Praha hl.m.,2,15497
554782-12017,12017,554782,Praha hl.m.,0,22300
554782-12018,12018,554782,Praha hl.m.,0,23657
554782-12019,12019,554782,Praha hl.m.,0,19306
554782-12020,12020,554782,Praha hl.m.,1,22424
554782-12021,12021,554782,Praha hl.m.,4,19213
554782-12022,12022,554782,Praha hl.m.,0,23068
554782-12023,12023,554782,Praha hl.m.,1,18643
554782-12024,12024,554782,Praha hl.m.,1,20271
554782-12025,12025,554782,Praha hl.m.,2,16006
554782-12026,12026,554782,Praha hl.m.,0,19726
554782-12027,12027,554782,Praha hl.m.,0,19230
554782-12028,12028,554782,Praha hl.m.,1,16414
554782-12029,12029,554782,Praha hl.m.,1,20656
554782-12030,12030,554782,Praha hl.m.,1,21585
554782-12031,12031,554782,Praha hl.m.,1,15239
554782-12032,12032,554782,Praha hl.m.,1,16852
554782-12033,12033,554782,Praha hl.m.,1,18064
554782-12034,12034,554782,Praha hl.m.,1,19336
554782-12035,12035,554782,Praha hl.m.,1,16050
554782-12036,12036,554782,Praha hl.m.,1,21535
554782-12037,12037,554782,Praha hl.m.,1,19786
554782-12038,12038,554782,Praha hl.m.,1,18179
554782-12039,12039,554782,Praha hl.m.,1,18979
554782-12040,12040,554782,Praha hl.m.,1,21371
554782-12041,12041,554782,Praha hl.m.,1,17356
554782-12042,12042,554782,Praha hl.m.,1,19718
554782-12043,12043,554782,Praha hl.m.,1,21237
554782-12044,12044,554782,Praha hl.m.,1,16663
554782-12045,12045,554782,Praha hl.m.,1,17534
554782-12046,12046,554782,Praha hl.m.,1,17113
554782-12047,12047,554782,Praha hl.m.,1,17487
554782-12048,12048,554782,Praha hl.m.,1,21577
554782-12049,12049,554782,Praha hl.m.,0,18615
554782-12050,12050,554782,Praha hl.m.,1,24909
554782-54001,54001,554782,Praha hl.m.,3,29372
554782-54002,54002,554782,Praha hl.m.,2,25989
554782-54003,54003,554782,Praha hl.m.,2,4743
554782-41001,41001,554782,Praha hl.m.,3,33202
554782-42001,42001,554782,Praha hl.m.,0,32812
554782-42002,42002,554782,Praha hl.m.,0,29117
554782-17001,17001,554782,Praha hl.m.,1,29961
554782-17002,17002,554782,Praha hl.m.,0,29615
554782-17003,17003,554782,Praha hl.m.,2,16372
554782-17004,17004,554782,Praha hl.m.,2,24244
554782-17005,17005,554782,Praha hl.m.,1,23489
554782-17006,17006,554782,Praha hl.m.,1,18187
554782-17007,17007,554782,Praha hl.m.,1,23959
554782-17008,17008,554782,Praha hl.m.,1,20135
554782-17009,17009,554782,Praha hl.m.,1,19594
554782-17010,17010,554782,Praha hl.m.,1,30301
554782-17011,17011,554782,Praha hl.m.,1,19231
554782-17012,17012,554782,Praha hl.m.,1,28759
554782-17013,17013,554782,Praha hl.m.,1,28486
554782-17014,17014,554782,Praha hl.m.,1,26738
554782-17015,17015,554782,Praha hl.m.,0,26197
554782-17016,17016,554782,Praha hl.m.,0,32758
554782-17017,17017,554782,Praha hl.m.,2,22104
554782-17018,17018,554782,Praha hl.m.,0,30740
554782-49001,49001,554782,Praha hl.m.,4,30380
554782-49002,49002,554782,Praha hl.m.,0,36731
554782-49003,49003,554782,Praha hl.m.,4,39946
554782-49004,49004,554782,Praha hl.m.,0,30049
554782-49005,49005,554782,Praha hl.m.,0,29863
554782-27001,27001,554782,Praha hl.m.,0,36741
554782-27002,27002,554782,Praha hl.m.,3,42557
554782-28001,28001,554782,Praha hl.m.,0,65474
554782-28002,28002,554782,Praha hl.m.,0,33091
554782-28003,28003,554782,Praha hl.m.,3,49220
554782-26001,26001,554782,Praha hl.m.,2,33372
554782-26002,26002,554782,Praha hl.m.,2,30362
554782-26003,26003,554782,Praha hl.m.,2,37466
554782-26004,26004,554782,Praha hl.m.,2,25042
554782-26005,26005,554782,Praha hl.m.,2,38841
554782-26006,26006,554782,Praha hl.m.,3,51563
554782-52001,52001,554782,Praha hl.m.,4,35416
554782-19001,19001,554782,Praha hl.m.,2,29424
554782-19002,19002,554782,Praha hl.m.,1,26477
554782-19003,19003,554782,Praha hl.m.,2,41299
554782-19004,19004,554782,Praha hl.m.,1,39182
554782-19005,19005,554782,Praha hl.m.,4,5915
554782-19006,19006,554782,Praha hl.m.,3,25459
554782-14001,14001,554782,Praha hl.m.,2,6502
554782-14002,14002,554782,Praha hl.m.,1,26130
554782-14003,14003,554782,Praha hl.m.,2,13780
554782-14004,14004,554782,Praha hl.m.,0,15401
554782-14005,14005,554782,Praha hl.m.,0,16104
554782-14006,14006,554782,Praha hl.m.,1,14890
554782-14007,14007,554782,Praha hl.m.,1,5331
554782-14008,14008,554782,Praha hl.m.,1,13589
554782-14009,14009,554782,Praha hl.m.,2,19905
554782-14010,14010,554782,Praha hl.m.,1,20476
554782-14011,14011,554782,Praha hl.m.,1,17287
554782-14012,14012,554782,Praha hl.m.,1,21792
554782-14013,14013,554782,Praha hl.m.,1,15343
554782-14014,14014,554782,Praha hl.m.,1,12780
554782-14015,14015,554782,Praha hl.m.,1,17854
554782-14016,14016,554782,Praha hl.m.,0,32973
554782-14017,14017,554782,Praha hl.m.,0,43111
554782-14018,14018,554782,Praha hl.m.,0,27847
554782-14019,14019,554782,Praha hl.m.,1,33666
554782-14020,14020,554782,Praha hl.m.,0,27445
554782-14021,14021,554782,Praha hl.m.,0,33142
554782-14022,14022,554782,Praha hl.m.,0,37751
554782-14023,14023,554782,Praha hl.m.,0,28341
554782-14024,14024,554782,Praha hl.m.,0,30114
554782-14025,14025,554782,Praha hl.m.,1,21765
554782-14026,14026,554782,Praha hl.m.,2,27006
554782-14027,14027,554782,Praha hl.m.,2,36040
554782-14028,14028,554782,Praha hl.m.,0,26740
554782-14029,14029,554782,Praha hl.m.,1,26493
554782-14030,14030,554782,Praha hl.m.,0,28935
