id,votes
539406-1,557.0
539414-1,375.0
539414-2,304.0
539414-3,312.0
539422-1,292.0
539422-2,198.0
539457-1,258.0
539490-1,306.0
539503-1,540.0
539511-1,257.0
539520-1,335.0
539546-1,285.0
539562-1,131.0
539571-1,880.0
539597-1,1276.0
539627-1,186.0
539627-2,515.0
539627-3,484.0
539627-4,377.0
539627-5,470.0
539627-6,466.0
539627-7,513.0
539643-1,743.0
539643-2,562.0
539651-1,447.0
539660-1,337.0
539686-1,477.0
539708-1,352.0
539732-1,351.0
539732-2,73.0
539732-3,220.0
539759-1,367.0
539759-2,85.0
539767-1,462.0
539775-1,284.0
539805-1,301.0
539813-1,993.0
539830-1,182.0
539848-1,403.0
539848-2,485.0
539856-1,635.0
539872-1,413.0
539881-1,358.0
539902-1,625.0
539911-1,302.0
539911-10,320.0
539911-11,289.0
539911-12,309.0
539911-13,23.0
539911-14,468.0
539911-15,218.0
539911-16,212.0
539911-17,175.0
539911-18,191.0
539911-19,190.0
539911-2,238.0
539911-20,170.0
539911-21,173.0
539911-22,146.0
539911-23,181.0
539911-24,152.0
539911-25,206.0
539911-26,132.0
539911-27,195.0
539911-28,299.0
539911-29,269.0
539911-3,247.0
539911-30,238.0
539911-31,144.0
539911-32,269.0
539911-33,131.0
539911-34,218.0
539911-35,29.0
539911-36,37.0
539911-37,161.0
539911-38,113.0
539911-39,281.0
539911-4,439.0
539911-5,265.0
539911-6,259.0
539911-7,266.0
539911-8,285.0
539911-9,324.0
539953-1,210.0
539953-2,323.0
539970-1,121.0
539988-1,138.0
540013-1,191.0
540013-2,349.0
540013-3,169.0
540013-4,184.0
540021-1,151.0
540048-1,151.0
540072-1,114.0
540081-1,133.0
540099-1,134.0
540111-1,560.0
540111-2,345.0
540111-3,445.0
540111-4,461.0
540111-5,431.0
540111-6,340.0
540129-1,121.0
540129-2,71.0
540129-3,65.0
540129-4,41.0
540129-5,41.0
540145-1,193.0
540153-1,142.0
540170-1,103.0
540188-1,77.0
540218-1,225.0
540218-2,37.0
540218-3,77.0
540242-1,219.0
540285-1,150.0
540315-1,163.0
540315-2,32.0
540315-3,55.0
540315-4,44.0
540323-1,181.0
540358-1,74.0
540374-1,92.0
540374-2,40.0
540391-1,129.0
540404-1,212.0
540404-2,315.0
540404-3,31.0
540404-4,16.0
540439-1,323.0
540447-1,157.0
540498-1,368.0
540536-1,127.0
540552-1,323.0
540579-1,83.0
540587-1,59.0
540625-1,199.0
540714-1,305.0
540749-1,130.0
540757-1,226.0
540757-2,294.0
540757-3,80.0
540757-4,25.0
540765-1,477.0
540765-2,417.0
540765-3,509.0
540765-4,315.0
540765-5,132.0
540781-1,243.0
540790-1,184.0
540811-1,239.0
540820-1,130.0
540846-1,118.0
540846-2,34.0
540846-3,33.0
540889-1,480.0
540897-1,78.0
540901-1,295.0
540901-2,248.0
540935-1,319.0
540935-2,64.0
540943-1,96.0
540951-1,207.0
540960-1,89.0
541010-1,97.0
541028-1,81.0
541044-1,276.0
541044-2,54.0
541044-3,49.0
541052-1,194.0
541087-1,164.0
541133-1,144.0
541206-1,191.0
541231-1,207.0
541231-10,42.0
541231-11,55.0
541231-2,186.0
541231-3,183.0
541231-4,268.0
541231-5,26.0
541231-6,117.0
541231-7,41.0
541231-8,86.0
541231-9,69.0
541257-1,170.0
541273-1,91.0
541281-1,300.0
541281-10,43.0
541281-11,50.0
541281-12,44.0
541281-13,35.0
541281-2,170.0
541281-3,194.0
541281-4,211.0
541281-5,33.0
541281-6,334.0
541281-7,216.0
541281-8,355.0
541281-9,78.0
541311-1,103.0
541320-1,100.0
541338-1,468.0
541371-1,132.0
541389-1,161.0
541397-1,164.0
541419-1,80.0
541427-1,183.0
541427-2,29.0
541451-1,69.0
541508-1,141.0
541508-2,57.0
541516-1,178.0
541524-1,74.0
541524-2,59.0
541541-1,208.0
541567-1,105.0
541583-1,132.0
541591-1,174.0
541591-2,38.0
541591-3,45.0
541613-1,118.0
541656-1,275.0
541656-10,165.0
541656-11,291.0
541656-12,261.0
541656-13,259.0
541656-14,240.0
541656-15,318.0
541656-16,390.0
541656-17,57.0
541656-2,217.0
541656-3,366.0
541656-4,209.0
541656-5,231.0
541656-6,175.0
541656-7,234.0
541656-8,134.0
541656-9,316.0
541672-1,82.0
541699-1,197.0
541699-2,28.0
541699-3,27.0
541729-1,76.0
541737-1,100.0
541761-1,23.0
541761-2,11.0
541761-3,71.0
541770-1,174.0
541818-1,164.0
541834-1,138.0
541834-2,221.0
541877-1,269.0
541893-1,212.0
541907-1,123.0
541940-1,56.0
541966-1,120.0
541974-1,167.0
541982-1,178.0
541991-1,347.0
541991-2,347.0
542008-1,52.0
542016-1,148.0
542032-1,294.0
542041-1,334.0
542041-2,200.0
542067-1,118.0
542075-1,101.0
542105-1,229.0
542113-1,123.0
542113-2,44.0
542121-1,194.0
542121-2,24.0
542130-1,112.0
542164-1,306.0
542164-2,280.0
542164-3,335.0
542164-4,306.0
542164-5,270.0
542181-1,54.0
542199-1,196.0
542202-1,208.0
542211-1,90.0
542229-1,87.0
542237-1,100.0
542253-1,87.0
542270-1,83.0
542288-1,52.0
542326-1,213.0
542334-1,256.0
542351-1,328.0
542351-2,35.0
542369-1,92.0
542377-1,255.0
542377-2,28.0
542385-1,79.0
542415-1,108.0
542415-2,42.0
542415-3,23.0
542415-4,43.0
542415-5,21.0
542431-1,84.0
542458-1,67.0
542466-1,186.0
542474-1,148.0
542504-1,65.0
542512-1,128.0
542563-1,72.0
542598-1,99.0
542601-1,106.0
542610-1,107.0
542610-2,94.0
544248-1,220.0
544248-2,51.0
544248-3,21.0
544248-4,64.0
551457-1,150.0
551465-1,19.0
551481-1,50.0
557030-1,142.0
557030-2,80.0
564087-1,58.0
564125-1,71.0
564150-1,42.0
564192-1,66.0
564214-1,35.0
564222-1,29.0
564249-1,52.0
564257-1,46.0
564273-1,45.0
564320-1,56.0
564338-1,30.0
564346-1,68.0
564362-1,52.0
564389-1,66.0
564419-1,64.0
564478-1,136.0
564486-1,313.0
564508-1,134.0
564524-1,87.0
564559-1,67.0
564583-1,60.0
564605-1,50.0
564630-1,81.0
564630-2,35.0
564664-1,51.0
564681-1,61.0
564702-1,36.0
564761-1,63.0
564788-1,36.0
564796-1,47.0
564800-1,156.0
564826-1,90.0
564869-1,187.0
564885-1,153.0
564907-1,421.0
564915-1,278.0
564974-1,265.0
564982-1,639.0
564991-1,234.0
565008-1,106.0
565041-1,47.0
565130-1,42.0
565181-1,36.0
565199-1,24.0
565202-1,40.0
565261-1,61.0
565270-1,59.0
565288-1,36.0
565326-1,37.0
565334-1,61.0
565351-1,30.0
565369-1,23.0
565377-1,40.0
565385-1,41.0
565407-1,31.0
565423-1,28.0
565440-1,45.0
565466-1,78.0
565504-1,34.0
565512-1,20.0
565539-1,94.0
565563-1,100.0
565571-1,153.0
565580-1,75.0
565628-1,94.0
565636-1,95.0
565644-1,160.0
565652-1,31.0
565661-1,43.0
565725-1,50.0
565733-1,76.0
565750-1,43.0
565784-1,120.0
565822-1,34.0
565920-1,32.0
565989-1,134.0
566039-1,123.0
566047-1,58.0
570753-1,27.0
570761-1,31.0
570770-1,75.0
570788-1,481.0
570818-1,76.0
570826-1,618.0
570826-2,608.0
570826-3,154.0
570842-1,84.0
570893-1,89.0
570923-1,51.0
570940-1,115.0
570974-1,148.0
570982-1,107.0
570991-1,47.0
571032-1,75.0
571067-1,50.0
571075-1,33.0
571121-1,79.0
571148-1,33.0
571156-1,45.0
571172-1,56.0
571199-1,65.0
571211-1,278.0
571261-1,237.0
571288-1,132.0
571318-1,70.0
571326-1,36.0
571326-2,86.0
571334-1,36.0
571342-1,98.0
571351-1,263.0
571415-1,27.0
571423-1,93.0
571431-1,63.0
571512-1,49.0
571521-1,38.0
571555-1,31.0
571598-1,40.0
571601-1,112.0
571636-1,105.0
571644-1,72.0
571679-1,45.0
571687-1,54.0
571717-1,65.0
571741-1,53.0
571784-1,679.0
571792-1,124.0
571806-1,94.0
571814-1,185.0
571849-1,94.0
571865-1,66.0
571881-1,60.0
571938-1,123.0
571946-1,103.0
571954-1,132.0
571971-1,51.0
571989-1,112.0
571997-1,37.0
572012-1,33.0
572021-1,54.0
598241-1,31.0
598267-1,112.0
598283-1,159.0
598291-1,240.0
598305-1,152.0
598313-1,150.0
598330-1,46.0
598372-1,59.0
598381-1,123.0
598402-1,185.0
598411-1,154.0
598429-1,151.0
598437-1,64.0
598461-1,97.0
598470-1,75.0
598488-1,71.0
598496-1,61.0
598500-1,44.0
598518-1,33.0
598526-1,296.0
598577-1,38.0
598585-1,51.0
599204-1,46.0
599221-1,147.0
599298-1,55.0
599301-1,36.0
599361-1,38.0
599379-1,53.0
599387-1,94.0
599395-1,36.0
599417-1,97.0
599425-1,49.0
599433-1,193.0
599441-1,36.0
599450-1,41.0
599476-1,45.0
599484-1,52.0
599492-1,58.0
599514-1,94.0
599522-1,79.0
599531-1,78.0
599557-1,42.0
599573-1,52.0
599581-1,257.0
599590-1,47.0
599611-1,67.0
599620-1,125.0
599638-1,165.0
599654-1,28.0
599662-1,64.0
599671-1,66.0
599697-1,65.0
599719-1,225.0
599727-1,217.0
599735-1,467.0
599751-1,43.0
599760-1,67.0
